window_days,record_id,year,month,analysis_role,bandwidth_km,matched_effect,high_days_total,high_days_matched,high_day_coverage,mean_eligible_middle_days,record_has_no_match
3,201106,2011,6,held_out,1006.39812025039,-0.06273214589897459,8,8,1.0,2.375,False
3,201106,2011,6,held_out,2012.79624050077,-0.09715378366240716,8,8,1.0,2.375,False
3,201107,2011,7,held_out,125.799765031298,0.03791172209755938,8,7,0.875,2.142857142857143,False
3,201107,2011,7,held_out,251.599530062597,0.031895954628717256,8,7,0.875,2.142857142857143,False
3,201107,2011,7,held_out,503.199060125194,0.01880347141080685,8,7,0.875,2.142857142857143,False
3,201107,2011,7,held_out,1006.39812025039,-0.03293347810511793,8,7,0.875,2.142857142857143,False
3,201107,2011,7,held_out,2012.79624050077,-0.06929247968422654,8,7,0.875,2.142857142857143,False
3,201108,2011,8,held_out,125.799765031298,-0.0012212556038402878,8,6,0.75,2.0,False
3,201108,2011,8,held_out,251.599530062597,-0.04347802399613648,8,6,0.75,2.0,False
3,201108,2011,8,held_out,503.199060125194,-0.09118968981198705,8,6,0.75,2.0,False
3,201108,2011,8,held_out,1006.39812025039,-0.14525730573113776,8,6,0.75,2.0,False
3,201108,2011,8,held_out,2012.79624050077,-0.17060826286321673,8,6,0.75,2.0,False
3,201206,2012,6,held_out,125.799765031298,-0.029000488832546245,8,3,0.375,2.0,False
3,201206,2012,6,held_out,251.599530062597,-0.062487668037922973,8,3,0.375,2.0,False
3,201206,2012,6,held_out,503.199060125194,-0.09524665885564132,8,3,0.375,2.0,False
3,201206,2012,6,held_out,1006.39812025039,-0.10046966550948384,8,3,0.375,2.0,False
3,201206,2012,6,held_out,2012.79624050077,-0.09471307797651478,8,3,0.375,2.0,False
3,201207,2012,7,held_out,125.799765031298,-0.15411515498575262,8,8,1.0,3.25,False
3,201207,2012,7,held_out,251.599530062597,-0.22174668541528003,8,8,1.0,3.25,False
3,201207,2012,7,held_out,503.199060125194,-0.30056377334649476,8,8,1.0,3.25,False
3,201207,2012,7,held_out,1006.39812025039,-0.33533812773225574,8,8,1.0,3.25,False
3,201207,2012,7,held_out,2012.79624050077,-0.34653009878557556,8,8,1.0,3.25,False
3,201208,2012,8,held_out,125.799765031298,-0.12614355629304336,8,8,1.0,3.375,False
3,201208,2012,8,held_out,251.599530062597,-0.16975007010313298,8,8,1.0,3.375,False
3,201208,2012,8,held_out,503.199060125194,-0.2233308720557255,8,8,1.0,3.375,False
3,201208,2012,8,held_out,1006.39812025039,-0.2687525350368237,8,8,1.0,3.375,False
3,201208,2012,8,held_out,2012.79624050077,-0.2894950352782358,8,8,1.0,3.375,False
3,201306,2013,6,held_out,125.799765031298,0.00379290550639913,8,8,1.0,2.75,False
3,201306,2013,6,held_out,251.599530062597,0.054912654850130596,8,8,1.0,2.75,False
3,201306,2013,6,held_out,503.199060125194,0.13555641960531045,8,8,1.0,2.75,False
3,201306,2013,6,held_out,1006.39812025039,0.12198076770555702,8,8,1.0,2.75,False
3,201306,2013,6,held_out,2012.79624050077,0.09946415970720128,8,8,1.0,2.75,False
3,201307,2013,7,held_out,125.799765031298,-0.06579584776554978,8,8,1.0,3.25,False
3,201307,2013,7,held_out,251.599530062597,-0.07460221655226415,8,8,1.0,3.25,False
3,201307,2013,7,held_out,503.199060125194,-0.10437915661303039,8,8,1.0,3.25,False
3,201307,2013,7,held_out,1006.39812025039,-0.1355652063059692,8,8,1.0,3.25,False
3,201307,2013,7,held_out,2012.79624050077,-0.14361472314083226,8,8,1.0,3.25,False
3,201308,2013,8,held_out,125.799765031298,-0.04671916309272213,8,8,1.0,3.375,False
3,201308,2013,8,held_out,251.599530062597,-0.1333412400350304,8,8,1.0,3.375,False
3,201308,2013,8,held_out,503.199060125194,-0.22301145097032588,8,8,1.0,3.375,False
3,201308,2013,8,held_out,1006.39812025039,-0.27253322262099944,8,8,1.0,3.375,False
3,201308,2013,8,held_out,2012.79624050077,-0.2892943300694373,8,8,1.0,3.375,False
3,201406,2014,6,held_out,125.799765031298,0.058012624269287126,8,5,0.625,3.0,False
3,201406,2014,6,held_out,251.599530062597,0.07952226388633199,8,5,0.625,3.0,False
3,201406,2014,6,held_out,503.199060125194,0.15153307310403127,8,5,0.625,3.0,False
3,201406,2014,6,held_out,1006.39812025039,0.2559175499563821,8,5,0.625,3.0,False
3,201406,2014,6,held_out,2012.79624050077,0.28882171581639987,8,5,0.625,3.0,False
3,201407,2014,7,held_out,125.799765031298,-0.032254666871848275,8,8,1.0,1.875,False
3,201407,2014,7,held_out,251.599530062597,-0.03086354845639208,8,8,1.0,1.875,False
3,201407,2014,7,held_out,503.199060125194,-0.03565487721381162,8,8,1.0,1.875,False
3,201407,2014,7,held_out,1006.39812025039,-0.07977284635079009,8,8,1.0,1.875,False
3,201407,2014,7,held_out,2012.79624050077,-0.10329447612848557,8,8,1.0,1.875,False
3,201408,2014,8,held_out,125.799765031298,0.235032085986074,8,4,0.5,2.0,False
3,201408,2014,8,held_out,251.599530062597,0.31278855588851995,8,4,0.5,2.0,False
3,201408,2014,8,held_out,503.199060125194,0.38781539698764633,8,4,0.5,2.0,False
3,201408,2014,8,held_out,1006.39812025039,0.3669386532137597,8,4,0.5,2.0,False
3,201408,2014,8,held_out,2012.79624050077,0.34185887514355723,8,4,0.5,2.0,False
3,201506,2015,6,discovery,125.799765031298,0.12398268174699593,8,3,0.375,2.0,False
3,201506,2015,6,discovery,251.599530062597,0.12441399762905414,8,3,0.375,2.0,False
3,201506,2015,6,discovery,503.199060125194,0.1294685779486107,8,3,0.375,2.0,False
3,201506,2015,6,discovery,1006.39812025039,0.05268968846895491,8,3,0.375,2.0,False
3,201506,2015,6,discovery,2012.79624050077,-0.01539117505836285,8,3,0.375,2.0,False
3,201507,2015,7,discovery,125.799765031298,-0.19897167867313112,8,6,0.75,3.5,False
3,201507,2015,7,discovery,251.599530062597,-0.20884708652992412,8,6,0.75,3.5,False
3,201507,2015,7,discovery,503.199060125194,-0.1900220547990077,8,6,0.75,3.5,False
3,201507,2015,7,discovery,1006.39812025039,-0.18385720168360056,8,6,0.75,3.5,False
3,201507,2015,7,discovery,2012.79624050077,-0.1869699617633711,8,6,0.75,3.5,False
3,201508,2015,8,discovery,125.799765031298,-0.13247184926855615,8,8,1.0,2.125,False
3,201508,2015,8,discovery,251.599530062597,-0.1530901556764534,8,8,1.0,2.125,False
3,201508,2015,8,discovery,503.199060125194,-0.23123780391508153,8,8,1.0,2.125,False
3,201508,2015,8,discovery,1006.39812025039,-0.27675882502725874,8,8,1.0,2.125,False
3,201508,2015,8,discovery,2012.79624050077,-0.27838341271687467,8,8,1.0,2.125,False
3,201606,2016,6,held_out,125.799765031298,0.14778935401919752,8,6,0.75,1.5,False
3,201606,2016,6,held_out,251.599530062597,0.22793091147212444,8,6,0.75,1.5,False
3,201606,2016,6,held_out,503.199060125194,0.3205310650219912,8,6,0.75,1.5,False
3,201606,2016,6,held_out,1006.39812025039,0.2612629547020986,8,6,0.75,1.5,False
3,201606,2016,6,held_out,2012.79624050077,0.20226449349895845,8,6,0.75,1.5,False
3,201607,2016,7,held_out,125.799765031298,-0.014627203720209273,8,8,1.0,3.5,False
3,201607,2016,7,held_out,251.599530062597,-0.058165046847768326,8,8,1.0,3.5,False
3,201607,2016,7,held_out,503.199060125194,-0.12945425919767284,8,8,1.0,3.5,False
3,201607,2016,7,held_out,1006.39812025039,-0.1615937820574883,8,8,1.0,3.5,False
3,201607,2016,7,held_out,2012.79624050077,-0.1620621009123327,8,8,1.0,3.5,False
3,201608,2016,8,held_out,125.799765031298,0.11963737904629165,8,8,1.0,3.0,False
3,201608,2016,8,held_out,251.599530062597,0.12282635953199572,8,8,1.0,3.0,False
3,201608,2016,8,held_out,503.199060125194,0.12046001430542683,8,8,1.0,3.0,False
3,201608,2016,8,held_out,1006.39812025039,0.11761179388542112,8,8,1.0,3.0,False
3,201608,2016,8,held_out,2012.79624050077,0.11316924338182968,8,8,1.0,3.0,False
3,201706,2017,6,held_out,125.799765031298,-0.12214891796616481,8,7,0.875,2.2857142857142856,False
3,201706,2017,6,held_out,251.599530062597,-0.1327247646643101,8,7,0.875,2.2857142857142856,False
3,201706,2017,6,held_out,503.199060125194,-0.103288400787904,8,7,0.875,2.2857142857142856,False
3,201706,2017,6,held_out,1006.39812025039,-0.07988733042281783,8,7,0.875,2.2857142857142856,False
3,201706,2017,6,held_out,2012.79624050077,-0.07535518068727563,8,7,0.875,2.2857142857142856,False
3,201707,2017,7,held_out,125.799765031298,-0.043058219390652255,8,8,1.0,2.875,False
3,201707,2017,7,held_out,251.599530062597,-0.03233079252954113,8,8,1.0,2.875,False
3,201707,2017,7,held_out,503.199060125194,-0.06051002977415701,8,8,1.0,2.875,False
3,201707,2017,7,held_out,1006.39812025039,-0.10420433431843083,8,8,1.0,2.875,False
3,201707,2017,7,held_out,2012.79624050077,-0.1270313810253511,8,8,1.0,2.875,False
3,201708,2017,8,held_out,125.799765031298,0.04939002452743599,8,4,0.5,2.5,False
3,201708,2017,8,held_out,251.599530062597,0.09153019444609356,8,4,0.5,2.5,False
3,201708,2017,8,held_out,503.199060125194,0.13213160509197752,8,4,0.5,2.5,False
3,201708,2017,8,held_out,1006.39812025039,0.11191955989313956,8,4,0.5,2.5,False
3,201708,2017,8,held_out,2012.79624050077,0.09491028084865186,8,4,0.5,2.5,False
3,201806,2018,6,held_out,125.799765031298,-0.025497305495168227,8,3,0.375,2.0,False
3,201806,2018,6,held_out,251.599530062597,-0.005844819836385184,8,3,0.375,2.0,False
3,201806,2018,6,held_out,503.199060125194,0.00789657687562495,8,3,0.375,2.0,False
3,201806,2018,6,held_out,1006.39812025039,-0.10066485685959463,8,3,0.375,2.0,False
3,201806,2018,6,held_out,2012.79624050077,-0.17850652759846222,8,3,0.375,2.0,False
3,201807,2018,7,held_out,125.799765031298,-0.04780216518278774,8,8,1.0,2.75,False
3,201807,2018,7,held_out,251.599530062597,-0.10959253921602075,8,8,1.0,2.75,False
3,201807,2018,7,held_out,503.199060125194,-0.16519683624914708,8,8,1.0,2.75,False
3,201807,2018,7,held_out,1006.39812025039,-0.1992415289767134,8,8,1.0,2.75,False
3,201807,2018,7,held_out,2012.79624050077,-0.21309328184213447,8,8,1.0,2.75,False
3,201808,2018,8,held_out,125.799765031298,-0.06020322921399951,8,8,1.0,2.125,False
3,201808,2018,8,held_out,251.599530062597,-0.02567587673775125,8,8,1.0,2.125,False
3,201808,2018,8,held_out,503.199060125194,0.046249428797596456,8,8,1.0,2.125,False
3,201808,2018,8,held_out,1006.39812025039,0.08474100027502895,8,8,1.0,2.125,False
3,201808,2018,8,held_out,2012.79624050077,0.09055187752426706,8,8,1.0,2.125,False
3,201906,2019,6,held_out,125.799765031298,0.08568028096068124,8,8,1.0,2.5,False
3,201906,2019,6,held_out,251.599530062597,0.1084006954816316,8,8,1.0,2.5,False
3,201906,2019,6,held_out,503.199060125194,0.23232092557294196,8,8,1.0,2.5,False
3,201906,2019,6,held_out,1006.39812025039,0.3526587858213557,8,8,1.0,2.5,False
3,201906,2019,6,held_out,2012.79624050077,0.37263255474340695,8,8,1.0,2.5,False
3,201907,2019,7,held_out,125.799765031298,-0.07444810052881204,8,8,1.0,3.0,False
3,201907,2019,7,held_out,251.599530062597,-0.11915512474095358,8,8,1.0,3.0,False
3,201907,2019,7,held_out,503.199060125194,-0.16754863852707058,8,8,1.0,3.0,False
3,201907,2019,7,held_out,1006.39812025039,-0.1740660687023475,8,8,1.0,3.0,False
3,201907,2019,7,held_out,2012.79624050077,-0.16873928543842692,8,8,1.0,3.0,False
3,201908,2019,8,held_out,125.799765031298,-0.010114228921470361,8,8,1.0,1.875,False
3,201908,2019,8,held_out,251.599530062597,0.007548214434120945,8,8,1.0,1.875,False
3,201908,2019,8,held_out,503.199060125194,0.024183223669677623,8,8,1.0,1.875,False
3,201908,2019,8,held_out,1006.39812025039,0.0271478213072351,8,8,1.0,1.875,False
3,201908,2019,8,held_out,2012.79624050077,0.025082795580436912,8,8,1.0,1.875,False
3,202006,2020,6,held_out,125.799765031298,0.13709551474116646,8,4,0.5,2.5,False
3,202006,2020,6,held_out,251.599530062597,0.1945718689733584,8,4,0.5,2.5,False
3,202006,2020,6,held_out,503.199060125194,0.21129366961364843,8,4,0.5,2.5,False
3,202006,2020,6,held_out,1006.39812025039,0.1352358001824954,8,4,0.5,2.5,False
3,202006,2020,6,held_out,2012.79624050077,0.09929245084859811,8,4,0.5,2.5,False
3,202007,2020,7,held_out,125.799765031298,-0.0022520189462903145,8,7,0.875,2.4285714285714284,False
3,202007,2020,7,held_out,251.599530062597,-0.047721954464305875,8,7,0.875,2.4285714285714284,False
3,202007,2020,7,held_out,503.199060125194,-0.0773868083488548,8,7,0.875,2.4285714285714284,False
3,202007,2020,7,held_out,1006.39812025039,-0.10202589151827898,8,7,0.875,2.4285714285714284,False
3,202007,2020,7,held_out,2012.79624050077,-0.11158888747926834,8,7,0.875,2.4285714285714284,False
3,202008,2020,8,held_out,125.799765031298,0.04394538047090554,8,8,1.0,2.75,False
3,202008,2020,8,held_out,251.599530062597,0.00786580259657807,8,8,1.0,2.75,False
3,202008,2020,8,held_out,503.199060125194,-0.0460937964884965,8,8,1.0,2.75,False
3,202008,2020,8,held_out,1006.39812025039,-0.07466048957506241,8,8,1.0,2.75,False
3,202008,2020,8,held_out,2012.79624050077,-0.07890664639632497,8,8,1.0,2.75,False
3,202106,2021,6,held_out,125.799765031298,-0.16514274812142873,8,8,1.0,2.5,False
3,202106,2021,6,held_out,251.599530062597,-0.18166529825779304,8,8,1.0,2.5,False
3,202106,2021,6,held_out,503.199060125194,-0.20064239452102128,8,8,1.0,2.5,False
3,202106,2021,6,held_out,1006.39812025039,-0.22055460093920898,8,8,1.0,2.5,False
3,202106,2021,6,held_out,2012.79624050077,-0.2346492741714749,8,8,1.0,2.5,False
3,202107,2021,7,held_out,125.799765031298,-0.02688211841356032,8,8,1.0,2.75,False
3,202107,2021,7,held_out,251.599530062597,-0.016009461698505603,8,8,1.0,2.75,False
3,202107,2021,7,held_out,503.199060125194,-0.014295054759015352,8,8,1.0,2.75,False
3,202107,2021,7,held_out,1006.39812025039,-0.04173279659592276,8,8,1.0,2.75,False
3,202107,2021,7,held_out,2012.79624050077,-0.05919344476336756,8,8,1.0,2.75,False
3,202108,2021,8,held_out,125.799765031298,-0.15479534739574913,8,7,0.875,3.2857142857142856,False
3,202108,2021,8,held_out,251.599530062597,-0.20414583370868078,8,7,0.875,3.2857142857142856,False
3,202108,2021,8,held_out,503.199060125194,-0.23881442148053228,8,7,0.875,3.2857142857142856,False
3,202108,2021,8,held_out,1006.39812025039,-0.2384605069608499,8,7,0.875,3.2857142857142856,False
3,202108,2021,8,held_out,2012.79624050077,-0.23006051918935297,8,7,0.875,3.2857142857142856,False
3,202206,2022,6,discovery,125.799765031298,-0.07351829383300425,8,8,1.0,2.375,False
3,202206,2022,6,discovery,251.599530062597,-0.06529774134274173,8,8,1.0,2.375,False
3,202206,2022,6,discovery,503.199060125194,-0.065267082109857,8,8,1.0,2.375,False
3,202206,2022,6,discovery,1006.39812025039,-0.0796003691633551,8,8,1.0,2.375,False
3,202206,2022,6,discovery,2012.79624050077,-0.08999250729802219,8,8,1.0,2.375,False
3,202207,2022,7,discovery,125.799765031298,0.1312011980215126,8,8,1.0,2.0,False
3,202207,2022,7,discovery,251.599530062597,0.05537426689360757,8,8,1.0,2.0,False
3,202207,2022,7,discovery,503.199060125194,-0.04419560443716576,8,8,1.0,2.0,False
3,202207,2022,7,discovery,1006.39812025039,-0.09995427137575877,8,8,1.0,2.0,False
3,202207,2022,7,discovery,2012.79624050077,-0.121380515796831,8,8,1.0,2.0,False
3,202208,2022,8,discovery,125.799765031298,-0.10771568559329915,8,8,1.0,2.375,False
3,202208,2022,8,discovery,251.599530062597,-0.10359447623472672,8,8,1.0,2.375,False
3,202208,2022,8,discovery,503.199060125194,-0.14679228868743432,8,8,1.0,2.375,False
3,202208,2022,8,discovery,1006.39812025039,-0.20729326925123365,8,8,1.0,2.375,False
3,202208,2022,8,discovery,2012.79624050077,-0.2456686671815302,8,8,1.0,2.375,False
3,202306,2023,6,held_out,125.799765031298,0.15665251368126723,8,6,0.75,3.0,False
3,202306,2023,6,held_out,251.599530062597,0.20120804475380552,8,6,0.75,3.0,False
3,202306,2023,6,held_out,503.199060125194,0.28741611320355914,8,6,0.75,3.0,False
3,202306,2023,6,held_out,1006.39812025039,0.3364825824988326,8,6,0.75,3.0,False
3,202306,2023,6,held_out,2012.79624050077,0.3346782184530512,8,6,0.75,3.0,False
3,202307,2023,7,held_out,125.799765031298,-0.06881082847751348,8,8,1.0,2.75,False
3,202307,2023,7,held_out,251.599530062597,-0.11098533130830476,8,8,1.0,2.75,False
3,202307,2023,7,held_out,503.199060125194,-0.14947768052026628,8,8,1.0,2.75,False
3,202307,2023,7,held_out,1006.39812025039,-0.19090259277927815,8,8,1.0,2.75,False
3,202307,2023,7,held_out,2012.79624050077,-0.21522817260299842,8,8,1.0,2.75,False
3,202308,2023,8,held_out,125.799765031298,0.03223256046742643,8,6,0.75,2.6666666666666665,False
3,202308,2023,8,held_out,251.599530062597,0.017286379231638987,8,6,0.75,2.6666666666666665,False
3,202308,2023,8,held_out,503.199060125194,-0.10006220440915281,8,6,0.75,2.6666666666666665,False
3,202308,2023,8,held_out,1006.39812025039,-0.20685223862114124,8,6,0.75,2.6666666666666665,False
3,202308,2023,8,held_out,2012.79624050077,-0.24105744724803055,8,6,0.75,2.6666666666666665,False
3,202406,2024,6,held_out,125.799765031298,0.009165434253095767,8,8,1.0,3.5,False
3,202406,2024,6,held_out,251.599530062597,0.02467919384645033,8,8,1.0,3.5,False
3,202406,2024,6,held_out,503.199060125194,0.06851232799569121,8,8,1.0,3.5,False
3,202406,2024,6,held_out,1006.39812025039,0.06413464307277741,8,8,1.0,3.5,False
3,202406,2024,6,held_out,2012.79624050077,0.03927834748821277,8,8,1.0,3.5,False
3,202407,2024,7,held_out,125.799765031298,0.02512760940201922,8,8,1.0,2.375,False
3,202407,2024,7,held_out,251.599530062597,0.0030804302756644725,8,8,1.0,2.375,False
3,202407,2024,7,held_out,503.199060125194,-0.04507566288346493,8,8,1.0,2.375,False
3,202407,2024,7,held_out,1006.39812025039,-0.10074701976613211,8,8,1.0,2.375,False
3,202407,2024,7,held_out,2012.79624050077,-0.12877530085070527,8,8,1.0,2.375,False
3,202408,2024,8,held_out,125.799765031298,-0.03543628330662157,8,7,0.875,1.7142857142857142,False
3,202408,2024,8,held_out,251.599530062597,-0.08110581735207509,8,7,0.875,1.7142857142857142,False
3,202408,2024,8,held_out,503.199060125194,-0.12386736317688694,8,7,0.875,1.7142857142857142,False
3,202408,2024,8,held_out,1006.39812025039,-0.12754703764654132,8,7,0.875,1.7142857142857142,False
3,202408,2024,8,held_out,2012.79624050077,-0.1201838662229473,8,7,0.875,1.7142857142857142,False
3,202506,2025,6,held_out,125.799765031298,-0.052221999273675435,8,6,0.75,2.6666666666666665,False
3,202506,2025,6,held_out,251.599530062597,-0.037371416018537974,8,6,0.75,2.6666666666666665,False
3,202506,2025,6,held_out,503.199060125194,-0.02562894912431629,8,6,0.75,2.6666666666666665,False
3,202506,2025,6,held_out,1006.39812025039,-0.051745902949383714,8,6,0.75,2.6666666666666665,False
3,202506,2025,6,held_out,2012.79624050077,-0.07417657126366838,8,6,0.75,2.6666666666666665,False
3,202507,2025,7,held_out,125.799765031298,-0.12737721552352863,8,8,1.0,2.25,False
3,202507,2025,7,held_out,251.599530062597,-0.1392460415911377,8,8,1.0,2.25,False
3,202507,2025,7,held_out,503.199060125194,-0.14901817631303327,8,8,1.0,2.25,False
3,202507,2025,7,held_out,1006.39812025039,-0.1553377093967137,8,8,1.0,2.25,False
3,202507,2025,7,held_out,2012.79624050077,-0.15810540843636828,8,8,1.0,2.25,False
3,202508,2025,8,held_out,125.799765031298,-0.054927219231426794,8,4,0.5,3.0,False
3,202508,2025,8,held_out,251.599530062597,-0.06946270220101874,8,4,0.5,3.0,False
3,202508,2025,8,held_out,503.199060125194,-0.09030187394187936,8,4,0.5,3.0,False
3,202508,2025,8,held_out,1006.39812025039,-0.1276383901688526,8,4,0.5,3.0,False
3,202508,2025,8,held_out,2012.79624050077,-0.15147489769669073,8,4,0.5,3.0,False
5,199106,1991,6,held_out,125.799765031298,0.08743598364196106,8,8,1.0,4.375,False
5,199106,1991,6,held_out,251.599530062597,0.13325747100919888,8,8,1.0,4.375,False
5,199106,1991,6,held_out,503.199060125194,0.16208899446983072,8,8,1.0,4.375,False
5,199106,1991,6,held_out,1006.39812025039,0.11891321808329897,8,8,1.0,4.375,False
5,199106,1991,6,held_out,2012.79624050077,0.09033179727146261,8,8,1.0,4.375,False
5,199107,1991,7,held_out,125.799765031298,0.040342844477168474,8,8,1.0,5.125,False
5,199107,1991,7,held_out,251.599530062597,-0.048138264742274936,8,8,1.0,5.125,False
5,199107,1991,7,held_out,503.199060125194,-0.12872339264375493,8,8,1.0,5.125,False
5,199107,1991,7,held_out,1006.39812025039,-0.1927864787542443,8,8,1.0,5.125,False
5,199107,1991,7,held_out,2012.79624050077,-0.21653740018587508,8,8,1.0,5.125,False
5,199108,1991,8,held_out,125.799765031298,0.09936354128423244,8,8,1.0,5.75,False
5,199108,1991,8,held_out,251.599530062597,0.13750543068018517,8,8,1.0,5.75,False
5,199108,1991,8,held_out,503.199060125194,0.20594369670950036,8,8,1.0,5.75,False
5,199108,1991,8,held_out,1006.39812025039,0.21517499559902548,8,8,1.0,5.75,False
5,199108,1991,8,held_out,2012.79624050077,0.18842189434759626,8,8,1.0,5.75,False
5,199206,1992,6,held_out,125.799765031298,0.03930845559319658,8,8,1.0,4.0,False
5,199206,1992,6,held_out,251.599530062597,0.01683828351192984,8,8,1.0,4.0,False
5,199206,1992,6,held_out,503.199060125194,0.008791112012511773,8,8,1.0,4.0,False
5,199206,1992,6,held_out,1006.39812025039,0.009494985057218727,8,8,1.0,4.0,False
5,199206,1992,6,held_out,2012.79624050077,-0.0009240466523961904,8,8,1.0,4.0,False
5,199207,1992,7,held_out,125.799765031298,-0.09238104390518977,8,8,1.0,4.875,False
5,199207,1992,7,held_out,251.599530062597,-0.14970533026772093,8,8,1.0,4.875,False
5,199207,1992,7,held_out,503.199060125194,-0.1911742240176098,8,8,1.0,4.875,False
5,199207,1992,7,held_out,1006.39812025039,-0.20806931201121814,8,8,1.0,4.875,False
5,199207,1992,7,held_out,2012.79624050077,-0.21570139677822892,8,8,1.0,4.875,False
5,199208,1992,8,held_out,125.799765031298,0.050586928454839544,8,8,1.0,3.75,False
5,199208,1992,8,held_out,251.599530062597,0.10593011535976496,8,8,1.0,3.75,False
5,199208,1992,8,held_out,503.199060125194,0.1497732588072318,8,8,1.0,3.75,False
5,199208,1992,8,held_out,1006.39812025039,0.052411336454552426,8,8,1.0,3.75,False
5,199208,1992,8,held_out,2012.79624050077,-0.01698591153235826,8,8,1.0,3.75,False
5,199306,1993,6,held_out,125.799765031298,-0.10723563859700525,8,8,1.0,6.25,False
5,199306,1993,6,held_out,251.599530062597,-0.11735713853340497,8,8,1.0,6.25,False
5,199306,1993,6,held_out,503.199060125194,-0.10356401562913967,8,8,1.0,6.25,False
5,199306,1993,6,held_out,1006.39812025039,-0.10254265708592522,8,8,1.0,6.25,False
5,199306,1993,6,held_out,2012.79624050077,-0.11780328821233287,8,8,1.0,6.25,False
5,199307,1993,7,held_out,125.799765031298,0.04378198102033873,8,8,1.0,5.0,False
5,199307,1993,7,held_out,251.599530062597,0.047732479804272296,8,8,1.0,5.0,False
5,199307,1993,7,held_out,503.199060125194,0.02346385195719003,8,8,1.0,5.0,False
5,199307,1993,7,held_out,1006.39812025039,-0.02393631185347847,8,8,1.0,5.0,False
5,199307,1993,7,held_out,2012.79624050077,-0.05127893739279535,8,8,1.0,5.0,False
5,199308,1993,8,held_out,125.799765031298,-0.07368115502749029,8,6,0.75,2.8333333333333335,False
5,199308,1993,8,held_out,251.599530062597,-0.0762249513978842,8,6,0.75,2.8333333333333335,False
5,199308,1993,8,held_out,503.199060125194,-0.06592615322031296,8,6,0.75,2.8333333333333335,False
5,199308,1993,8,held_out,1006.39812025039,-0.07122646250287525,8,6,0.75,2.8333333333333335,False
5,199308,1993,8,held_out,2012.79624050077,-0.08494918507973248,8,6,0.75,2.8333333333333335,False
5,199406,1994,6,held_out,125.799765031298,-0.02504379664556708,8,8,1.0,2.5,False
5,199406,1994,6,held_out,251.599530062597,0.027208275187182926,8,8,1.0,2.5,False
5,199406,1994,6,held_out,503.199060125194,0.12479602907997815,8,8,1.0,2.5,False
5,199406,1994,6,held_out,1006.39812025039,0.13558512126710046,8,8,1.0,2.5,False
5,199406,1994,6,held_out,2012.79624050077,0.12364514790013395,8,8,1.0,2.5,False
5,199407,1994,7,held_out,125.799765031298,-0.004550550937448328,8,8,1.0,3.125,False
5,199407,1994,7,held_out,251.599530062597,-0.04738556613391061,8,8,1.0,3.125,False
5,199407,1994,7,held_out,503.199060125194,-0.10824507279405464,8,8,1.0,3.125,False
5,199407,1994,7,held_out,1006.39812025039,-0.1645345824250392,8,8,1.0,3.125,False
5,199407,1994,7,held_out,2012.79624050077,-0.18743124279247098,8,8,1.0,3.125,False
5,199408,1994,8,held_out,125.799765031298,-0.03186767399432067,8,8,1.0,4.0,False
5,199408,1994,8,held_out,251.599530062597,-0.06783820464804696,8,8,1.0,4.0,False
5,199408,1994,8,held_out,503.199060125194,-0.1341965882514934,8,8,1.0,4.0,False
5,199408,1994,8,held_out,1006.39812025039,-0.20081081454115132,8,8,1.0,4.0,False
5,199408,1994,8,held_out,2012.79624050077,-0.2313818221581044,8,8,1.0,4.0,False
5,199506,1995,6,held_out,125.799765031298,0.04384335794898166,8,8,1.0,4.0,False
5,199506,1995,6,held_out,251.599530062597,0.029313770939502742,8,8,1.0,4.0,False
5,199506,1995,6,held_out,503.199060125194,0.02796406172576911,8,8,1.0,4.0,False
5,199506,1995,6,held_out,1006.39812025039,0.05084256047837282,8,8,1.0,4.0,False
5,199506,1995,6,held_out,2012.79624050077,0.06617437881734224,8,8,1.0,4.0,False
5,199507,1995,7,held_out,125.799765031298,0.030342915040513813,8,8,1.0,5.875,False
5,199507,1995,7,held_out,251.599530062597,0.0031279072182597706,8,8,1.0,5.875,False
5,199507,1995,7,held_out,503.199060125194,-0.05472594940040462,8,8,1.0,5.875,False
5,199507,1995,7,held_out,1006.39812025039,-0.12296647247906067,8,8,1.0,5.875,False
5,199507,1995,7,held_out,2012.79624050077,-0.15186504608771842,8,8,1.0,5.875,False
5,199508,1995,8,held_out,125.799765031298,-0.04786101933124204,8,8,1.0,3.5,False
5,199508,1995,8,held_out,251.599530062597,-0.07090111102025011,8,8,1.0,3.5,False
5,199508,1995,8,held_out,503.199060125194,-0.11108964061191481,8,8,1.0,3.5,False
5,199508,1995,8,held_out,1006.39812025039,-0.1335078791601197,8,8,1.0,3.5,False
5,199508,1995,8,held_out,2012.79624050077,-0.13677819370538571,8,8,1.0,3.5,False
5,199606,1996,6,held_out,125.799765031298,-0.1677299150009333,8,8,1.0,5.125,False
5,199606,1996,6,held_out,251.599530062597,-0.1606241610488688,8,8,1.0,5.125,False
5,199606,1996,6,held_out,503.199060125194,-0.12867923724306893,8,8,1.0,5.125,False
5,199606,1996,6,held_out,1006.39812025039,-0.1243807829325756,8,8,1.0,5.125,False
5,199606,1996,6,held_out,2012.79624050077,-0.13356402542890716,8,8,1.0,5.125,False
5,199607,1996,7,held_out,125.799765031298,-0.12919664086867816,8,8,1.0,2.625,False
5,199607,1996,7,held_out,251.599530062597,-0.1531697724763313,8,8,1.0,2.625,False
