file,year,month,analysis_role,mean_extreme,mean_moderate,relative_effect,absolute_effect,n_extreme,n_moderate,metric,configuration
201108,2011,8,confirmatory,7.08289941297513,7.54553430268061,-0.0613124095852454,-0.462634889705472,8,15,graph_h_0.500,dense_465_fixed_labels
201206,2012,6,confirmatory,5.72842177373719,8.46204310311156,-0.323045072692811,-2.73362132937437,8,14,graph_h_0.500,dense_465_fixed_labels
201207,2012,7,confirmatory,5.78692759245604,8.03844226952595,-0.280093406356291,-2.25151467706992,8,15,graph_h_0.500,dense_465_fixed_labels
201208,2012,8,confirmatory,5.33007183208452,7.60233879563432,-0.29889051575216,-2.2722669635498,8,15,graph_h_0.500,dense_465_fixed_labels
201306,2013,6,confirmatory,7.44517653482059,6.56570513699276,0.133949268125471,0.879471397827827,8,14,graph_h_0.500,dense_465_fixed_labels
201307,2013,7,confirmatory,6.62599044259893,7.27111927086653,-0.0887248309696225,-0.645128828267597,8,15,graph_h_0.500,dense_465_fixed_labels
201308,2013,8,confirmatory,6.6291944566189,8.19497312564377,-0.191065747869902,-1.56577866902487,8,15,graph_h_0.500,dense_465_fixed_labels
201406,2014,6,confirmatory,7.3735226597764,7.37952296277602,-0.000813101745178235,-0.00600030299961585,8,14,graph_h_0.500,dense_465_fixed_labels
201407,2014,7,confirmatory,6.93909877502732,6.86629356866588,0.0106032760809545,0.0728052063614459,8,15,graph_h_0.500,dense_465_fixed_labels
201408,2014,8,confirmatory,7.89417650401861,7.28558386840279,0.0835338178255361,0.608592635615822,8,15,graph_h_0.500,dense_465_fixed_labels
201506,2015,6,discovery,6.81730181258334,9.0220075981411,-0.244369754910429,-2.20470578555777,8,14,graph_h_0.500,dense_465_fixed_labels
201507,2015,7,discovery,6.75241620882587,8.3677798209273,-0.193045664043586,-1.61536361210143,8,15,graph_h_0.500,dense_465_fixed_labels
201508,2015,8,discovery,7.0787950558239,9.3320325487269,-0.241451953916555,-2.253237492903,8,15,graph_h_0.500,dense_465_fixed_labels
201606,2016,6,confirmatory,9.4902467726181,8.35088001560191,0.136436729409059,1.13936675701619,8,14,graph_h_0.500,dense_465_fixed_labels
201607,2016,7,confirmatory,6.88264353454572,7.80217297176446,-0.117855556464392,-0.919529437218739,8,15,graph_h_0.500,dense_465_fixed_labels
201608,2016,8,confirmatory,6.62982166634179,5.8988304772066,0.123921375933718,0.730991189135191,8,15,graph_h_0.500,dense_465_fixed_labels
201706,2017,6,confirmatory,7.26563463413128,8.17997281391623,-0.111777655083331,-0.914338179784953,8,14,graph_h_0.500,dense_465_fixed_labels
201707,2017,7,confirmatory,6.54863212096667,7.65553141358575,-0.144588171979118,-1.10689929261908,8,15,graph_h_0.500,dense_465_fixed_labels
201708,2017,8,confirmatory,8.40200953406682,7.64926616334308,0.0984072660892681,0.752743370723738,8,15,graph_h_0.500,dense_465_fixed_labels
201806,2018,6,confirmatory,7.67485189106978,7.71228569164228,-0.00485378810759929,-0.0374338005725017,8,14,graph_h_0.500,dense_465_fixed_labels
201807,2018,7,confirmatory,4.43861495270927,5.758145616421,-0.229158960473093,-1.31953066371173,8,15,graph_h_0.500,dense_465_fixed_labels
201808,2018,8,confirmatory,5.16654996568566,6.12670646340906,-0.156716582303692,-0.960156497723405,8,15,graph_h_0.500,dense_465_fixed_labels
201906,2019,6,confirmatory,7.2957373459186,8.21541353824252,-0.111945209823322,-0.919676192323919,8,14,graph_h_0.500,dense_465_fixed_labels
201907,2019,7,confirmatory,6.91192369943735,8.01073264276661,-0.137167097234413,-1.09880894332926,8,15,graph_h_0.500,dense_465_fixed_labels
201908,2019,8,confirmatory,7.2312512248382,7.79371091207843,-0.072168405216127,-0.562459687240227,8,15,graph_h_0.500,dense_465_fixed_labels
202006,2020,6,confirmatory,8.18158516083718,8.59770400924264,-0.048398833916373,-0.416118848405469,8,14,graph_h_0.500,dense_465_fixed_labels
202007,2020,7,confirmatory,5.69533114604366,6.37246426703133,-0.106259226040842,-0.677133120987672,8,15,graph_h_0.500,dense_465_fixed_labels
202008,2020,8,confirmatory,8.36930945395843,8.5847739040824,-0.0250984420243739,-0.215464450123971,8,15,graph_h_0.500,dense_465_fixed_labels
202106,2021,6,confirmatory,7.10048300560879,8.61460584845999,-0.175762289010806,-1.5141228428512,8,14,graph_h_0.500,dense_465_fixed_labels
202107,2021,7,confirmatory,6.31413411853719,6.33507780102179,-0.00330598662596138,-0.020943682484603,8,15,graph_h_0.500,dense_465_fixed_labels
202108,2021,8,confirmatory,8.41962191737149,8.96417166116616,-0.0607473578572484,-0.544549743794665,8,15,graph_h_0.500,dense_465_fixed_labels
202206,2022,6,discovery,7.62037175995835,8.21673033087976,-0.0725785740685928,-0.596358570921409,8,14,graph_h_0.500,dense_465_fixed_labels
202207,2022,7,discovery,7.83442299712917,7.29333003344579,0.0741901108549918,0.541092963683384,8,15,graph_h_0.500,dense_465_fixed_labels
202208,2022,8,discovery,5.33449190124551,7.16588905464186,-0.255571519379025,-1.83139715339635,8,15,graph_h_0.500,dense_465_fixed_labels
202306,2023,6,confirmatory,8.5124009296513,8.49641365787096,0.00188164941398883,0.0159872717803395,8,14,graph_h_0.500,dense_465_fixed_labels
202307,2023,7,confirmatory,6.5109629803825,8.91689793669651,-0.269817482872901,-2.40593495631402,8,15,graph_h_0.500,dense_465_fixed_labels
202308,2023,8,confirmatory,5.11831514212503,8.29706094548661,-0.383117084983056,-3.17874580336159,8,15,graph_h_0.500,dense_465_fixed_labels
202406,2024,6,confirmatory,7.54714302018001,8.70756893849468,-0.133266348680241,-1.16042591831466,8,14,graph_h_0.500,dense_465_fixed_labels
202407,2024,7,confirmatory,8.09395712871839,7.42800133669936,0.0896547754681674,0.665955792019028,8,15,graph_h_0.500,dense_465_fixed_labels
202408,2024,8,confirmatory,7.18094942666836,7.35264907148137,-0.0233520793857794,-0.17169964481301,8,15,graph_h_0.500,dense_465_fixed_labels
202506,2025,6,confirmatory,7.04327469514051,8.33728249866373,-0.155207383668554,-1.29400780352322,8,14,graph_h_0.500,dense_465_fixed_labels
202507,2025,7,confirmatory,4.88040855447129,6.21863480699974,-0.21519614739591,-1.33822625252845,8,15,graph_h_0.500,dense_465_fixed_labels
202508,2025,8,confirmatory,5.71839342164993,7.15222174361765,-0.200473135952085,-1.43382832196772,8,15,graph_h_0.500,dense_465_fixed_labels
199106,1991,6,confirmatory,14.9876643954578,13.0757348951574,0.146219659210778,1.9119295003004,8,14,graph_h_1.000,dense_465_fixed_labels
199107,1991,7,confirmatory,9.9578247835925,11.9955343642296,-0.169872347389003,-2.03770958063715,8,15,graph_h_1.000,dense_465_fixed_labels
199108,1991,8,confirmatory,10.7777582882481,9.46747795987613,0.138398033132476,1.31028032837193,8,15,graph_h_1.000,dense_465_fixed_labels
199206,1992,6,confirmatory,12.2924511438255,12.1803623265852,0.00920242060416188,0.112088817240325,8,14,graph_h_1.000,dense_465_fixed_labels
199207,1992,7,confirmatory,10.9914740501473,12.775230562149,-0.139626169823241,-1.78375651200166,8,15,graph_h_1.000,dense_465_fixed_labels
199208,1992,8,confirmatory,9.79745111028659,9.73527384518661,0.00638680185978835,0.0621772650999866,8,15,graph_h_1.000,dense_465_fixed_labels
199306,1993,6,confirmatory,15.197194811518,16.1372327328101,-0.0582527337156656,-0.940037921292108,8,14,graph_h_1.000,dense_465_fixed_labels
199307,1993,7,confirmatory,11.8100007752651,11.2836484499146,0.0466473523778044,0.526352325350436,8,15,graph_h_1.000,dense_465_fixed_labels
199308,1993,8,confirmatory,11.6350412028002,13.7260114774185,-0.152336334415739,-2.0909702746183,8,15,graph_h_1.000,dense_465_fixed_labels
199406,1994,6,confirmatory,13.2862304006284,10.718514379912,0.239558947229535,2.56771602071635,8,14,graph_h_1.000,dense_465_fixed_labels
199407,1994,7,confirmatory,8.44105173194128,12.0234547034773,-0.297951217839239,-3.58240297153598,8,15,graph_h_1.000,dense_465_fixed_labels
199408,1994,8,confirmatory,9.60606325191476,10.7946250622295,-0.110106817370947,-1.18856181031475,8,15,graph_h_1.000,dense_465_fixed_labels
199506,1995,6,confirmatory,16.535688766936,15.3639261342649,0.0762671352641946,1.17176263267108,8,14,graph_h_1.000,dense_465_fixed_labels
199507,1995,7,confirmatory,9.91997362305531,12.900859700079,-0.231061041382026,-2.98088607702366,8,15,graph_h_1.000,dense_465_fixed_labels
199508,1995,8,confirmatory,9.29278056458121,11.4438718732245,-0.187968838909867,-2.15109130864329,8,15,graph_h_1.000,dense_465_fixed_labels
199606,1996,6,confirmatory,14.2960394432161,15.9339004604564,-0.102790965796794,-1.63786101724029,8,14,graph_h_1.000,dense_465_fixed_labels
199607,1996,7,confirmatory,9.28525839386387,10.2982959298021,-0.0983694334328251,-1.0130375359382,8,15,graph_h_1.000,dense_465_fixed_labels
199608,1996,8,confirmatory,9.49180513851859,11.6385103595289,-0.184448452138267,-2.14670522101029,8,15,graph_h_1.000,dense_465_fixed_labels
199706,1997,6,confirmatory,9.31677893327528,13.5909956348734,-0.314488858390246,-4.27421670159817,8,14,graph_h_1.000,dense_465_fixed_labels
199707,1997,7,confirmatory,9.26387301189299,10.0077769299935,-0.0743325838799407,-0.743903918100475,8,15,graph_h_1.000,dense_465_fixed_labels
199708,1997,8,confirmatory,10.3380337530867,12.0396715289034,-0.141335897057625,-1.70163777581671,8,15,graph_h_1.000,dense_465_fixed_labels
199806,1998,6,confirmatory,10.3259379783712,13.8897677484802,-0.256579507637843,-3.56382977010904,8,14,graph_h_1.000,dense_465_fixed_labels
199807,1998,7,confirmatory,11.8251689264272,10.5196894334927,0.1240986724169,1.30547949293454,8,15,graph_h_1.000,dense_465_fixed_labels
199808,1998,8,confirmatory,13.1910304211366,13.2075799153176,-0.0012530300242074,-0.016549494181012,8,15,graph_h_1.000,dense_465_fixed_labels
199906,1999,6,confirmatory,10.4824814595616,14.5883198729691,-0.281446969161629,-4.10583841340751,8,14,graph_h_1.000,dense_465_fixed_labels
199907,1999,7,confirmatory,8.04647123756204,8.27706640850767,-0.0278595289157784,-0.230595170945637,8,15,graph_h_1.000,dense_465_fixed_labels
199908,1999,8,confirmatory,8.75214627020184,12.2279918117898,-0.284253178697474,-3.47584554158793,8,15,graph_h_1.000,dense_465_fixed_labels
200006,2000,6,confirmatory,11.9545419794981,13.1492990110654,-0.0908608915625,-1.1947570315673,8,14,graph_h_1.000,dense_465_fixed_labels
200007,2000,7,confirmatory,7.0161118376034,11.7478880928576,-0.402776755945691,-4.73177625525419,8,15,graph_h_1.000,dense_465_fixed_labels
200008,2000,8,confirmatory,10.0275319068931,12.6210080535064,-0.205488827486547,-2.5934761466133,8,15,graph_h_1.000,dense_465_fixed_labels
200106,2001,6,confirmatory,13.0841585874841,13.5559316637922,-0.0348019662542429,-0.471773076308121,8,14,graph_h_1.000,dense_465_fixed_labels
200107,2001,7,confirmatory,12.2784653647134,13.1525759772391,-0.0664592710993198,-0.874110612525735,8,15,graph_h_1.000,dense_465_fixed_labels
200108,2001,8,confirmatory,9.96406519012139,14.1507444163105,-0.295862825517746,-4.1866792261891,8,15,graph_h_1.000,dense_465_fixed_labels
200206,2002,6,confirmatory,11.568175293142,12.0663302632042,-0.0412847120206308,-0.498154970062206,8,14,graph_h_1.000,dense_465_fixed_labels
200207,2002,7,confirmatory,13.5838188116343,10.0351367814109,0.3536256762137,3.54868203022341,8,15,graph_h_1.000,dense_465_fixed_labels
200208,2002,8,confirmatory,10.2570297685199,13.4025529747606,-0.234695823412477,-3.14552320624079,8,15,graph_h_1.000,dense_465_fixed_labels
200306,2003,6,confirmatory,11.4018937713396,13.1854304683265,-0.135265716297334,-1.78353669698687,8,14,graph_h_1.000,dense_465_fixed_labels
200307,2003,7,confirmatory,10.6756023424814,11.7361153247366,-0.0903632039146641,-1.06051298225519,8,15,graph_h_1.000,dense_465_fixed_labels
200308,2003,8,confirmatory,12.1811091592027,12.5274069819363,-0.0276432164479763,-0.346297822733554,8,15,graph_h_1.000,dense_465_fixed_labels
200406,2004,6,confirmatory,14.170156928916,12.5320107962875,0.130716942337286,1.63814613262855,8,14,graph_h_1.000,dense_465_fixed_labels
200407,2004,7,confirmatory,10.1924647349947,12.8689406043764,-0.207979502871548,-2.67647586938169,8,15,graph_h_1.000,dense_465_fixed_labels
200408,2004,8,confirmatory,8.85181413148479,12.1907035908429,-0.273888166870545,-3.33888945935814,8,15,graph_h_1.000,dense_465_fixed_labels
200506,2005,6,confirmatory,14.2266570815364,15.5371530927698,-0.0843459547195413,-1.31049601123334,8,14,graph_h_1.000,dense_465_fixed_labels
200507,2005,7,confirmatory,8.62594378928721,11.4162279667016,-0.244413845409622,-2.79028417741441,8,15,graph_h_1.000,dense_465_fixed_labels
200508,2005,8,confirmatory,9.95909959991495,11.4580739723584,-0.130822542781588,-1.49897437244346,8,15,graph_h_1.000,dense_465_fixed_labels
200606,2006,6,confirmatory,14.3024423206372,14.1790546315731,0.00870210971535945,0.123387689064025,8,14,graph_h_1.000,dense_465_fixed_labels
200607,2006,7,confirmatory,9.40789359364826,10.8382694710118,-0.131974563023112,-1.43037587736351,8,15,graph_h_1.000,dense_465_fixed_labels
200608,2006,8,confirmatory,7.67506490275131,11.1429603513868,-0.31121850381563,-3.46789544863548,8,15,graph_h_1.000,dense_465_fixed_labels
200706,2007,6,confirmatory,13.8039092100427,13.3886822605061,0.0310132798327298,0.415226949536581,8,14,graph_h_1.000,dense_465_fixed_labels
200707,2007,7,confirmatory,10.1489503832491,11.5582887997576,-0.121933137415465,-1.40933841650848,8,15,graph_h_1.000,dense_465_fixed_labels
200708,2007,8,confirmatory,11.5214826541333,13.4169298372768,-0.141272795351237,-1.8954471831435,8,15,graph_h_1.000,dense_465_fixed_labels
200806,2008,6,confirmatory,12.612051718318,11.4827034943402,0.0983521193013861,1.12934822397779,8,14,graph_h_1.000,dense_465_fixed_labels
200807,2008,7,confirmatory,10.6982321305603,12.0965257030907,-0.115594643193554,-1.39829357253042,8,15,graph_h_1.000,dense_465_fixed_labels
200808,2008,8,confirmatory,10.3842542778202,13.5901212846968,-0.235896865062315,-3.20586700687661,8,15,graph_h_1.000,dense_465_fixed_labels
200906,2009,6,confirmatory,17.7293826786961,19.8531150551558,-0.106972249471159,-2.12373237645976,8,14,graph_h_1.000,dense_465_fixed_labels
200907,2009,7,confirmatory,11.1584840232359,12.9666690535182,-0.139448691319202,-1.80818503028231,8,15,graph_h_1.000,dense_465_fixed_labels
200908,2009,8,confirmatory,11.2921348704221,14.6006898259777,-0.226602646518046,-3.30855495555566,8,15,graph_h_1.000,dense_465_fixed_labels
201006,2010,6,confirmatory,13.2226575637413,10.8083765916372,0.223371285376206,2.4142809721041,8,14,graph_h_1.000,dense_465_fixed_labels
201007,2010,7,confirmatory,7.89892396695393,11.4553863435648,-0.310462019345923,-3.55646237661083,8,15,graph_h_1.000,dense_465_fixed_labels
201008,2010,8,confirmatory,13.3740159186369,16.924318325987,-0.209775208606107,-3.55030240735009,8,15,graph_h_1.000,dense_465_fixed_labels
201106,2011,6,confirmatory,11.4967507721092,13.3832092789526,-0.140957110325565,-1.88645850684345,8,14,graph_h_1.000,dense_465_fixed_labels
201107,2011,7,confirmatory,11.6275693819367,12.3918426298018,-0.0616755127302088,-0.764273247865084,8,15,graph_h_1.000,dense_465_fixed_labels
201108,2011,8,confirmatory,10.2927735449581,11.8652520481,-0.132528032001962,-1.57247850314195,8,15,graph_h_1.000,dense_465_fixed_labels
201206,2012,6,confirmatory,9.37156608588704,14.8117822765192,-0.367289775738633,-5.44021619063221,8,14,graph_h_1.000,dense_465_fixed_labels
201207,2012,7,confirmatory,8.21035295767324,12.1530533924008,-0.324420563904781,-3.9427004347276,8,15,graph_h_1.000,dense_465_fixed_labels
201208,2012,8,confirmatory,7.72955963149914,12.1181064380112,-0.36214790066098,-4.38854680651207,8,15,graph_h_1.000,dense_465_fixed_labels
201306,2013,6,confirmatory,12.3112072552791,10.952762321903,0.124027609971917,1.35844493337609,8,14,graph_h_1.000,dense_465_fixed_labels
201307,2013,7,confirmatory,9.39123629739449,10.6758770358871,-0.120331166626803,-1.28464073849258,8,15,graph_h_1.000,dense_465_fixed_labels
201308,2013,8,confirmatory,8.96815287217271,12.3353878339717,-0.272973578708696,-3.36723496179896,8,15,graph_h_1.000,dense_465_fixed_labels
201406,2014,6,confirmatory,12.5181150841211,12.6309696309934,-0.00893474928443416,-0.112854546872228,8,14,graph_h_1.000,dense_465_fixed_labels
201407,2014,7,confirmatory,10.4359862556237,11.0334394921859,-0.0541493191661021,-0.597453236562252,8,15,graph_h_1.000,dense_465_fixed_labels
201408,2014,8,confirmatory,13.1054540528644,12.1368510454455,0.0798067805060867,0.968603007418935,8,15,graph_h_1.000,dense_465_fixed_labels
201506,2015,6,discovery,11.785310172591,16.4710906723046,-0.284485137805262,-4.68578049971353,8,14,graph_h_1.000,dense_465_fixed_labels
201507,2015,7,discovery,10.142123994181,13.3060204308329,-0.237779315994472,-3.16389643665191,8,15,graph_h_1.000,dense_465_fixed_labels
201508,2015,8,discovery,10.376051916701,14.9339645029171,-0.305204460967196,-4.55791258621603,8,15,graph_h_1.000,dense_465_fixed_labels
201606,2016,6,confirmatory,15.6305529901774,14.5174032784751,0.0766769159986591,1.1131497117023,8,14,graph_h_1.000,dense_465_fixed_labels
201607,2016,7,confirmatory,9.94844360535438,11.9898182709262,-0.170259016395763,-2.04137466557185,8,15,graph_h_1.000,dense_465_fixed_labels
201608,2016,8,confirmatory,9.54041060547462,8.56603442499692,0.113748805122045,0.974376180477702,8,15,graph_h_1.000,dense_465_fixed_labels
201706,2017,6,confirmatory,11.9273193463987,14.2151843487769,-0.160945151764778,-2.2878650023782,8,14,graph_h_1.000,dense_465_fixed_labels
201707,2017,7,confirmatory,9.07904903902982,11.5401165488458,-0.213261928456182,-2.46106750981595,8,15,graph_h_1.000,dense_465_fixed_labels
201708,2017,8,confirmatory,13.0819573619651,12.0761392155307,0.0832897110974671,1.00581814643435,8,15,graph_h_1.000,dense_465_fixed_labels
201806,2018,6,confirmatory,12.2574904400036,12.7374467922736,-0.0376807346163833,-0.479956352269964,8,14,graph_h_1.000,dense_465_fixed_labels
201807,2018,7,confirmatory,5.82750898231064,8.33202844019771,-0.300589403392345,-2.50451945788708,8,15,graph_h_1.000,dense_465_fixed_labels
201808,2018,8,confirmatory,6.92700309596725,9.00188016894618,-0.23049374508857,-2.07487707297893,8,15,graph_h_1.000,dense_465_fixed_labels
201906,2019,6,confirmatory,12.7426317209707,14.4041973177107,-0.115352876671371,-1.66156559673998,8,14,graph_h_1.000,dense_465_fixed_labels
201907,2019,7,confirmatory,10.7227064094584,12.5847202326467,-0.147958300920982,-1.86201382318831,8,15,graph_h_1.000,dense_465_fixed_labels
201908,2019,8,confirmatory,10.9873462595467,12.5750838226326,-0.126260594798445,-1.5877375630859,8,15,graph_h_1.000,dense_465_fixed_labels
202006,2020,6,confirmatory,13.9181238883241,15.2858437815673,-0.0894762443465782,-1.36771989324314,8,14,graph_h_1.000,dense_465_fixed_labels
202007,2020,7,confirmatory,8.92478532308609,10.4945237481122,-0.149576909129246,-1.56973842502608,8,15,graph_h_1.000,dense_465_fixed_labels
202008,2020,8,confirmatory,12.2793473185918,13.0028106786015,-0.0556389982052366,-0.723463360009742,8,15,graph_h_1.000,dense_465_fixed_labels
202106,2021,6,confirmatory,11.6381081504552,14.7254869825493,-0.209662256722164,-3.08737883209413,8,14,graph_h_1.000,dense_465_fixed_labels
202107,2021,7,confirmatory,9.04234283269783,9.33423070304477,-0.0312706938185834,-0.291887870346933,8,15,graph_h_1.000,dense_465_fixed_labels
202108,2021,8,confirmatory,13.5148981958944,14.8241650621382,-0.0883197711814333,-1.30926686624385,8,15,graph_h_1.000,dense_465_fixed_labels
202206,2022,6,discovery,11.6808811481588,13.7997564306303,-0.153544397187217,-2.11887528247156,8,14,graph_h_1.000,dense_465_fixed_labels
202207,2022,7,discovery,11.6443597928115,11.3389737464561,0.0269324237963668,0.305386046355434,8,15,graph_h_1.000,dense_465_fixed_labels
202208,2022,8,discovery,6.89899752453527,10.8783196864617,-0.365803017066944,-3.97932216192641,8,15,graph_h_1.000,dense_465_fixed_labels
202306,2023,6,confirmatory,14.5999840447894,14.1969484192338,0.0283888913063599,0.403035625555624,8,14,graph_h_1.000,dense_465_fixed_labels
202307,2023,7,confirmatory,9.35750922378859,14.0369980932168,-0.333368205819555,-4.6794888694282,8,15,graph_h_1.000,dense_465_fixed_labels
202308,2023,8,confirmatory,7.31177656434017,13.3172392682532,-0.450954029055357,-6.00546270391298,8,15,graph_h_1.000,dense_465_fixed_labels
202406,2024,6,confirmatory,13.0396765187879,15.3780788826252,-0.152060760104398,-2.33840236383738,8,14,graph_h_1.000,dense_465_fixed_labels
202407,2024,7,confirmatory,11.5132107872694,11.2998565167081,0.0188811486451954,0.213354270561345,8,15,graph_h_1.000,dense_465_fixed_labels
202408,2024,8,confirmatory,10.4090656175128,10.9799275931017,-0.0519914153120273,-0.570861975588942,8,15,graph_h_1.000,dense_465_fixed_labels
202506,2025,6,confirmatory,11.5843772765455,14.6412759107845,-0.208786355292119,-3.05689863423899,8,14,graph_h_1.000,dense_465_fixed_labels
202507,2025,7,confirmatory,6.9502262870599,9.14008489094461,-0.239588431618866,-2.18985860388471,8,15,graph_h_1.000,dense_465_fixed_labels
202508,2025,8,confirmatory,8.0468094450017,10.6300657112919,-0.243014138995033,-2.58325626629022,8,15,graph_h_1.000,dense_465_fixed_labels
199106,1991,6,confirmatory,18.2667031689517,16.446247154822,0.110691271813699,1.82045601412968,8,14,graph_h_2.000,dense_465_fixed_labels
199107,1991,7,confirmatory,11.2753521811626,14.2964983633426,-0.21132070982685,-3.02114618217995,8,15,graph_h_2.000,dense_465_fixed_labels
199108,1991,8,confirmatory,12.5497874147727,11.2991572249079,0.110683493022634,1.25063018986475,8,15,graph_h_2.000,dense_465_fixed_labels
199206,1992,6,confirmatory,15.5826320712488,15.6847837081244,-0.00651278581691028,-0.102151636875577,8,14,graph_h_2.000,dense_465_fixed_labels
199207,1992,7,confirmatory,12.6192410890266,15.0478673112787,-0.161393383661207,-2.42862622225214,8,15,graph_h_2.000,dense_465_fixed_labels
199208,1992,8,confirmatory,11.2696682213744,11.9789405378781,-0.0592099371610459,-0.709272316503668,8,15,graph_h_2.000,dense_465_fixed_labels
199306,1993,6,confirmatory,18.7185076383417,20.1528045286849,-0.0711710813401536,-1.43429689034325,8,14,graph_h_2.000,dense_465_fixed_labels
199307,1993,7,confirmatory,13.9765573238139,13.9066376269445,0.00502779311182655,0.0699196968694196,8,15,graph_h_2.000,dense_465_fixed_labels
199308,1993,8,confirmatory,14.0173133446913,16.9125691844209,-0.171189593263961,-2.89525583972962,8,15,graph_h_2.000,dense_465_fixed_labels
199406,1994,6,confirmatory,15.9673012134196,13.4081889699902,0.190861886654273,2.55911224342934,8,14,graph_h_2.000,dense_465_fixed_labels
199407,1994,7,confirmatory,9.33977960161528,13.8128286307273,-0.323832948970459,-4.47304902911199,8,15,graph_h_2.000,dense_465_fixed_labels
199408,1994,8,confirmatory,10.9331098757979,12.6631802733204,-0.13662210915274,-1.7300703975224,8,15,graph_h_2.000,dense_465_fixed_labels
199506,1995,6,confirmatory,21.0777323531876,19.3961171339082,0.0866985493885029,1.68161521927933,8,14,graph_h_2.000,dense_465_fixed_labels
199507,1995,7,confirmatory,11.2631757595375,15.2719461115938,-0.262492436966696,-4.0087703520563,8,15,graph_h_2.000,dense_465_fixed_labels
199508,1995,8,confirmatory,10.6486005974579,13.4673002195606,-0.209299531171708,-2.81869962210267,8,15,graph_h_2.000,dense_465_fixed_labels
199606,1996,6,confirmatory,17.6748110284091,19.9732651864095,-0.115076535386126,-2.29845415800033,8,14,graph_h_2.000,dense_465_fixed_labels
199607,1996,7,confirmatory,10.5032319109309,12.4039366242796,-0.15323399102413,-1.90070471334874,8,15,graph_h_2.000,dense_465_fixed_labels
199608,1996,8,confirmatory,10.7853036173639,14.011478760279,-0.230252295143958,-3.22617514291504,8,15,graph_h_2.000,dense_465_fixed_labels
199706,1997,6,confirmatory,11.6009953594609,17.2854178938285,-0.32885652920183,-5.68442253436766,8,14,graph_h_2.000,dense_465_fixed_labels
199707,1997,7,confirmatory,10.4796039010637,11.6760366292969,-0.102469079724461,-1.19643272823314,8,15,graph_h_2.000,dense_465_fixed_labels
199708,1997,8,confirmatory,12.0702460691657,14.2136498274748,-0.150798970308522,-2.1434037583091,8,15,graph_h_2.000,dense_465_fixed_labels
199806,1998,6,confirmatory,12.6993609275652,17.8514411314015,-0.288608643185316,-5.15208020383633,8,14,graph_h_2.000,dense_465_fixed_labels
199807,1998,7,confirmatory,13.6704582431903,12.3879563570155,0.103528124350269,1.28250188617481,8,15,graph_h_2.000,dense_465_fixed_labels
199808,1998,8,confirmatory,15.5583494180014,15.6983408308296,-0.00891759290594962,-0.139991412828186,8,15,graph_h_2.000,dense_465_fixed_labels
199906,1999,6,confirmatory,13.0857395559975,18.6051887552269,-0.296661822239175,-5.51944919922942,8,14,graph_h_2.000,dense_465_fixed_labels
199907,1999,7,confirmatory,9.30023351297103,9.87648662396763,-0.0583459617712822,-0.576253110996595,8,15,graph_h_2.000,dense_465_fixed_labels
199908,1999,8,confirmatory,10.3572322556327,15.0697742972983,-0.312714838901767,-4.71254204166564,8,15,graph_h_2.000,dense_465_fixed_labels
200006,2000,6,confirmatory,14.7294161565167,16.6117012199419,-0.113310794511857,-1.88228506342521,8,14,graph_h_2.000,dense_465_fixed_labels
200007,2000,7,confirmatory,7.8696677287736,13.7836653220548,-0.429058414804833,-5.91399759328117,8,15,graph_h_2.000,dense_465_fixed_labels
200008,2000,8,confirmatory,11.6387270830362,15.1558334269417,-0.232062879343433,-3.51710634390553,8,15,graph_h_2.000,dense_465_fixed_labels
200106,2001,6,confirmatory,15.7622839171872,16.859019091455,-0.065053320618381,-1.09673517426783,8,14,graph_h_2.000,dense_465_fixed_labels
200107,2001,7,confirmatory,14.4862348592864,15.6234064329273,-0.0727864040740973,-1.1371715736409,8,15,graph_h_2.000,dense_465_fixed_labels
200108,2001,8,confirmatory,11.5914399611743,17.3278761767238,-0.331052470426535,-5.73643621554952,8,15,graph_h_2.000,dense_465_fixed_labels
200206,2002,6,confirmatory,14.6846220862871,15.3708087741294,-0.0446421979432338,-0.686186687842277,8,14,graph_h_2.000,dense_465_fixed_labels
200207,2002,7,confirmatory,15.9046407407458,11.8794900802227,0.338831939194451,4.02515066052309,8,15,graph_h_2.000,dense_465_fixed_labels
200208,2002,8,confirmatory,11.9139854790215,16.2551566750555,-0.267064248153066,-4.34117119603398,8,15,graph_h_2.000,dense_465_fixed_labels
200306,2003,6,confirmatory,14.1462309413854,16.4670205865088,-0.140935613272065,-2.32078964512332,8,14,graph_h_2.000,dense_465_fixed_labels
200307,2003,7,confirmatory,11.9188196514265,14.003334144195,-0.148858441232915,-2.08451449276852,8,15,graph_h_2.000,dense_465_fixed_labels
200308,2003,8,confirmatory,14.2805201823368,15.2090870039253,-0.0610534229535824,-0.928566821588483,8,15,graph_h_2.000,dense_465_fixed_labels
200406,2004,6,confirmatory,17.1806303386967,15.3793539694978,0.117123019131452,1.80127636919887,8,14,graph_h_2.000,dense_465_fixed_labels
200407,2004,7,confirmatory,11.4641608011115,15.2327357934224,-0.247399747715586,-3.76857499231088,8,15,graph_h_2.000,dense_465_fixed_labels
200408,2004,8,confirmatory,10.1217177407866,15.2171837913535,-0.334849478092144,-5.09546605056696,8,15,graph_h_2.000,dense_465_fixed_labels
200506,2005,6,confirmatory,17.2441647361072,19.3225243645949,-0.10756149606911,-2.07835962848765,8,14,graph_h_2.000,dense_465_fixed_labels
