year,method,outcome,subset,mae,offset
1999,graph,A_new344,high,0.008890302839483945,1
1999,graph,C,all,0.013609998674639693,1
1999,graph,C,high,0.012072485680823062,1
1999,interpolation,A,all,0.013168392490803035,1
1999,interpolation,A,high,0.013811759053438797,1
1999,interpolation,A_new344,all,0.017525959114414014,1
1999,interpolation,A_new344,high,0.018382222783666774,1
1999,interpolation,C,all,0.016930511548473793,1
1999,interpolation,C,high,0.017014141280138013,1
1999,mean,A,all,0.03372499541202138,1
1999,mean,A,high,0.02953049961896014,1
1999,mean,A_new344,all,0.033870433905767924,1
1999,mean,A_new344,high,0.02962732201479214,1
1999,mean,C,all,0.03693663287841173,1
1999,mean,C,high,0.03250884239794766,1
1999,simple,A,all,0.008384179149174425,1
1999,simple,A,high,0.007439447429422848,1
1999,simple,A_new344,all,0.010425614418379057,1
1999,simple,A_new344,high,0.009140236927261102,1
1999,simple,C,all,0.013664189010923951,1
1999,simple,C,high,0.012350747735132556,1
1999,variogram,A,all,0.008175612587948211,1
1999,variogram,A,high,0.007157428009346834,1
1999,variogram,A_new344,all,0.010189359626753873,1
1999,variogram,A_new344,high,0.008823487338823474,1
1999,variogram,C,all,0.013477324808454877,1
1999,variogram,C,high,0.011975001365007539,1
2000,graph,A,all,0.008430957595697708,1
2000,graph,A,high,0.007641499758995596,1
2000,graph,A_new344,all,0.010464950198017364,1
2000,graph,A_new344,high,0.00944405956416849,1
2000,graph,C,all,0.013809467249483386,1
2000,graph,C,high,0.012651274844438828,1
2000,interpolation,A,all,0.01436461641204282,1
2000,interpolation,A,high,0.013923851747916183,1
2000,interpolation,A_new344,all,0.019118026752888085,1
2000,interpolation,A_new344,high,0.018531408189691637,1
2000,interpolation,C,all,0.019043256409417543,1
2000,interpolation,C,high,0.0187919187891655,1
2000,mean,A,all,0.028500819908571357,1
2000,mean,A,high,0.022443264203074364,1
2000,mean,A_new344,all,0.02881258504138614,1
2000,mean,A_new344,high,0.022725483362095428,1
2000,mean,C,all,0.031103566013863982,1
2000,mean,C,high,0.025513328846882444,1
2000,simple,A,all,0.008502668616248555,1
2000,simple,A,high,0.0076403794377361105,1
2000,simple,A_new344,all,0.010562696456690241,1
2000,simple,A_new344,high,0.009426439935674692,1
2000,simple,C,all,0.013746391966466565,1
2000,simple,C,high,0.012621660404734007,1
2000,variogram,A,all,0.008332805102337195,1
2000,variogram,A,high,0.0075666316762628095,1
2000,variogram,A_new344,all,0.010351839428856972,1
2000,variogram,A_new344,high,0.009412306878884672,1
2000,variogram,C,all,0.013612080153076654,1
2000,variogram,C,high,0.012622371907964685,1
2001,graph,A,all,0.008472774109258318,1
2001,graph,A,high,0.007833804454301915,1
2001,graph,A_new344,all,0.010585643472456795,1
2001,graph,A_new344,high,0.009608306139087096,1
2001,graph,C,all,0.014431806538619533,1
2001,graph,C,high,0.012532610168252032,1
2001,interpolation,A,all,0.013801619171592347,1
2001,interpolation,A,high,0.014066883418219104,1
2001,interpolation,A_new344,all,0.018368727502842637,1
2001,interpolation,A_new344,high,0.01872177062060688,1
2001,interpolation,C,all,0.017430889166655777,1
2001,interpolation,C,high,0.018127186510965065,1
2001,mean,A,all,0.03102204790024019,1
2001,mean,A,high,0.025141380184497925,1
2001,mean,A_new344,all,0.03136196294990118,1
2001,mean,A_new344,high,0.025565097632696435,1
2001,mean,C,all,0.03418818301073362,1
2001,mean,C,high,0.02765822458099368,1
2001,simple,A,all,0.00848171714492176,1
2001,simple,A,high,0.007916686803372526,1
2001,simple,A_new344,all,0.010603176159079634,1
2001,simple,A_new344,high,0.009733395690403072,1
2001,simple,C,all,0.014462790558685183,1
2001,simple,C,high,0.012737023604873941,1
2001,variogram,A,all,0.008385068558670694,1
2001,variogram,A,high,0.007816461257184314,1
2001,variogram,A_new344,all,0.010480321701773447,1
2001,variogram,A_new344,high,0.00957729271187655,1
2001,variogram,C,all,0.014188620437424856,1
2001,variogram,C,high,0.01255557089518391,1
2002,graph,A,all,0.00846190014238079,1
2002,graph,A,high,0.008516464182046204,1
2002,graph,A_new344,all,0.010491919557133784,1
2002,graph,A_new344,high,0.010555179193612341,1
2002,graph,C,all,0.014298482412958315,1
2002,graph,C,high,0.014056933551012375,1
2002,interpolation,A,all,0.013821736212269911,1
2002,interpolation,A,high,0.014208874804894425,1
2002,interpolation,A_new344,all,0.018395501494631247,1
2002,interpolation,A_new344,high,0.01891074852654405,1
2002,interpolation,C,all,0.018153702090949325,1
2002,interpolation,C,high,0.019065389857747483,1
2002,mean,A,all,0.031433705045913606,1
2002,mean,A,high,0.0291519962568222,1
2002,mean,A_new344,all,0.031631915643231666,1
2002,mean,A_new344,high,0.028997575969738825,1
2002,mean,C,all,0.033602000201730334,1
2002,mean,C,high,0.03170013987898751,1
2002,simple,A,all,0.008663425034346587,1
2002,simple,A,high,0.008506914877441787,1
2002,simple,A_new344,all,0.01075807264317825,1
2002,simple,A_new344,high,0.010594642596609815,1
2002,simple,C,all,0.014505441572025699,1
2002,simple,C,high,0.014016807923333442,1
2002,variogram,A,all,0.008314519932919023,1
2002,variogram,A,high,0.00833438451221543,1
2002,variogram,A_new344,all,0.010339442824986009,1
2002,variogram,A_new344,high,0.010372669898537027,1
2002,variogram,C,all,0.014245439391538509,1
2002,variogram,C,high,0.014108998406714309,1
2003,graph,A,all,0.009091027500918164,1
2003,graph,A,high,0.008180605956976146,1
2003,graph,A_new344,all,0.011259255697769702,1
2003,graph,A_new344,high,0.010068542602066672,1
2003,graph,C,all,0.014893989523682857,1
2003,graph,C,high,0.012580938690154485,1
2003,interpolation,A,all,0.014523118326130197,1
2003,interpolation,A,high,0.01450617233060478,1
2003,interpolation,A_new344,all,0.019328978702246525,1
2003,interpolation,A_new344,high,0.01930642508950002,1
2003,interpolation,C,all,0.019746258644306992,1
2003,interpolation,C,high,0.01854704063981008,1
2003,mean,A,all,0.027847310624634806,1
2003,mean,A,high,0.018002383871182467,1
2003,mean,A_new344,all,0.028241517694062364,1
2003,mean,A_new344,high,0.0184759541996961,1
2003,mean,C,all,0.030928700022577374,1
2003,mean,C,high,0.021671230653620224,1
2003,simple,A,all,0.009060229121434107,1
2003,simple,A,high,0.008171899666862775,1
2003,simple,A_new344,all,0.011230528158534864,1
2003,simple,A_new344,high,0.010066664462338714,1
2003,simple,C,all,0.014983182473578336,1
2003,simple,C,high,0.012516510187935422,1
2003,variogram,A,all,0.009063195688485133,1
2003,variogram,A,high,0.008286339023216377,1
2003,variogram,A_new344,all,0.011220806378187568,1
2003,variogram,A_new344,high,0.010213470802628874,1
2003,variogram,C,all,0.01484809661769509,1
2003,variogram,C,high,0.012721319652452873,1
2004,graph,A,all,0.008639395181494652,1
2004,graph,A,high,0.007961306188923038,1
2004,graph,A_new344,all,0.010712059735886984,1
2004,graph,A_new344,high,0.009981866450132418,1
2004,graph,C,all,0.01489370284663308,1
2004,graph,C,high,0.013235468254422567,1
2004,interpolation,A,all,0.013946521771234881,1
2004,interpolation,A,high,0.014481787740993757,1
2004,interpolation,A_new344,all,0.018561579974295094,1
2004,interpolation,A_new344,high,0.019273971369667256,1
2004,interpolation,C,all,0.018167640671817382,1
2004,interpolation,C,high,0.018724999930649282,1
2004,mean,A,all,0.027773321978405312,1
2004,mean,A,high,0.023707839362288142,1
2004,mean,A_new344,all,0.02792965557380877,1
2004,mean,A_new344,high,0.023915233049655527,1
2004,mean,C,all,0.030107589890022646,1
2004,mean,C,high,0.026585279939855693,1
2004,simple,A,all,0.008742259371370503,1
2004,simple,A,high,0.007962202096050069,1
2004,simple,A_new344,all,0.010809833957399153,1
2004,simple,A_new344,high,0.010011164086643464,1
2004,simple,C,all,0.015123368888088172,1
2004,simple,C,high,0.013050830346346496,1
2004,variogram,A,all,0.008770461002789465,1
2004,variogram,A,high,0.008111964109158749,1
2004,variogram,A_new344,all,0.01085836150760609,1
2004,variogram,A_new344,high,0.01017802800157562,1
2004,variogram,C,all,0.014963773162425338,1
2004,variogram,C,high,0.013510949752426168,1
2005,graph,A,all,0.008146118320890062,1
2005,graph,A,high,0.00714917650915448,1
2005,graph,A_new344,all,0.010190298725964072,1
2005,graph,A_new344,high,0.008827986245787931,1
2005,graph,C,all,0.014217248295690394,1
2005,graph,C,high,0.013089101616093847,1
2005,interpolation,A,all,0.014080953179269285,1
2005,interpolation,A,high,0.01455763535309017,1
2005,interpolation,A_new344,all,0.018740496221099672,1
2005,interpolation,A_new344,high,0.019374917794939425,1
2005,interpolation,C,all,0.0187222996087985,1
2005,interpolation,C,high,0.019483134260312535,1
2005,mean,A,all,0.025420565009822572,1
2005,mean,A,high,0.0204245097191606,1
2005,mean,A_new344,all,0.025734848000287032,1
2005,mean,A_new344,high,0.02083191026869652,1
2005,mean,C,all,0.028706408401046147,1
2005,mean,C,high,0.024127648613479553,1
2005,simple,A,all,0.008227706814271788,1
2005,simple,A,high,0.007172923013549083,1
2005,simple,A_new344,all,0.010275873388787174,1
2005,simple,A_new344,high,0.008876107903584259,1
2005,simple,C,all,0.014398245327593621,1
2005,simple,C,high,0.013015133633104184,1
2005,variogram,A,all,0.00804336432699552,1
2005,variogram,A,high,0.00719936738787396,1
2005,variogram,A_new344,all,0.010064591198458329,1
2005,variogram,A_new344,high,0.008891874490642196,1
2005,variogram,C,all,0.013958839410063621,1
2005,variogram,C,high,0.012909052319823635,1
2006,graph,A,all,0.008133034574924399,1
2006,graph,A,high,0.007138980771163467,1
2006,graph,A_new344,all,0.010100637175837632,1
2006,graph,A_new344,high,0.008887622638649253,1
2006,graph,C,all,0.013624960181130866,1
2006,graph,C,high,0.01233712640924497,1
2006,interpolation,A,all,0.013578783573177641,1
2006,interpolation,A,high,0.013992464674565807,1
2006,interpolation,A_new344,all,0.018072153141941737,1
2006,interpolation,A_new344,high,0.01862272589213873,1
2006,interpolation,C,all,0.01784786623088207,1
2006,interpolation,C,high,0.01802094221043911,1
2006,mean,A,all,0.027720257129703392,1
2006,mean,A,high,0.024436287692749525,1
2006,mean,A_new344,all,0.027945438364693893,1
2006,mean,A_new344,high,0.024745002730386795,1
2006,mean,C,all,0.030637786155789142,1
2006,mean,C,high,0.02739754565090765,1
2006,simple,A,all,0.008082081210846463,1
2006,simple,A,high,0.006960766010631285,1
2006,simple,A_new344,all,0.010031925154096346,1
2006,simple,A_new344,high,0.008713196945843328,1
2006,simple,C,all,0.013601745009355857,1
2006,simple,C,high,0.012105759222254028,1
2006,variogram,A,all,0.008138228923708815,1
2006,variogram,A,high,0.007033115823711082,1
2006,variogram,A_new344,all,0.010104051037547636,1
2006,variogram,A_new344,high,0.008804003376977204,1
2006,variogram,C,all,0.013736831609068889,1
2006,variogram,C,high,0.012399670260572286,1
2007,graph,A,all,0.008142351278841381,1
2007,graph,A,high,0.007308971770838356,1
2007,graph,A_new344,all,0.01014314452653961,1
2007,graph,A_new344,high,0.00905453860886313,1
2007,graph,C,all,0.013878216044435364,1
2007,graph,C,high,0.012835022744630964,1
2007,interpolation,A,all,0.014696503615294784,1
2007,interpolation,A,high,0.015801839393280094,1
2007,interpolation,A_new344,all,0.01955973909999907,1
2007,interpolation,A_new344,high,0.02103084270404181,1
2007,interpolation,C,all,0.019359398781879467,1
2007,interpolation,C,high,0.020830683762551313,1
2007,mean,A,all,0.02476459471077312,1
2007,mean,A,high,0.02062155601594581,1
2007,mean,A_new344,all,0.02490739935777669,1
2007,mean,A_new344,high,0.020648834431336482,1
2007,mean,C,all,0.02777762856552754,1
2007,mean,C,high,0.02471385965934132,1
2007,simple,A,all,0.008257230113689997,1
2007,simple,A,high,0.007411877734403735,1
2007,simple,A_new344,all,0.010302112456351929,1
2007,simple,A_new344,high,0.009213362934318743,1
2007,simple,C,all,0.014086149782274127,1
2007,simple,C,high,0.013005028501410557,1
2007,variogram,A,all,0.008025677497574093,1
2007,variogram,A,high,0.007027596088513774,1
2007,variogram,A_new344,all,0.009995995311152974,1
2007,variogram,A_new344,high,0.00871474747483716,1
2007,variogram,C,all,0.013579589595451094,1
2007,variogram,C,high,0.012466847772651344,1
2008,graph,A,all,0.008539274909706395,1
2008,graph,A,high,0.008022973046245552,1
2008,graph,A_new344,all,0.010530523056263518,1
2008,graph,A_new344,high,0.009899667641906395,1
2008,graph,C,all,0.014472330027227592,1
2008,graph,C,high,0.01351499278575634,1
2008,interpolation,A,all,0.014884637727078353,1
2008,interpolation,A,high,0.015340952806541703,1
2008,interpolation,A_new344,all,0.019810128868791896,1
2008,interpolation,A_new344,high,0.020417443651636558,1
2008,interpolation,C,all,0.01909626563536143,1
2008,interpolation,C,high,0.020048739407420725,1
2008,mean,A,all,0.02568473695312578,1
2008,mean,A,high,0.022371835792817554,1
2008,mean,A_new344,all,0.025987018411918042,1
2008,mean,A_new344,high,0.022573802341528833,1
2008,mean,C,all,0.028602329092126833,1
2008,mean,C,high,0.02519492876424048,1
2008,simple,A,all,0.008579955863294741,1
2008,simple,A,high,0.00813906599467902,1
2008,simple,A_new344,all,0.010603793042297053,1
2008,simple,A_new344,high,0.010038704969270767,1
2008,simple,C,all,0.014364860553789546,1
2008,simple,C,high,0.013401904627019033,1
2008,variogram,A,all,0.0084704480320225,1
2008,variogram,A,high,0.008002026634171088,1
2008,variogram,A_new344,all,0.010419966957528936,1
2008,variogram,A_new344,high,0.009808725617245103,1
2008,variogram,C,all,0.014321589886703397,1
2008,variogram,C,high,0.01363065191227576,1
2009,graph,A,all,0.008739014390828718,1
2009,graph,A,high,0.008041590027318099,1
2009,graph,A_new344,all,0.010816075889627744,1
2009,graph,A_new344,high,0.010020870314452087,1
2009,graph,C,all,0.014439605051083416,1
2009,graph,C,high,0.013617090664924955,1
2009,interpolation,A,all,0.014727813649007526,1
2009,interpolation,A,high,0.014464901366712057,1
2009,interpolation,A_new344,all,0.019601409969932784,1
2009,interpolation,A_new344,high,0.01925149710749298,1
2009,interpolation,C,all,0.01923265794478255,1
2009,interpolation,C,high,0.019541482249741345,1
2009,mean,A,all,0.03236088796725372,1
2009,mean,A,high,0.027497856504592817,1
2009,mean,A_new344,all,0.032379861139610715,1
2009,mean,A_new344,high,0.027577535733050995,1
2009,mean,C,all,0.03496799088347937,1
2009,mean,C,high,0.030111701166939304,1
2009,simple,A,all,0.008811096845463882,1
2009,simple,A,high,0.008076233637561919,1
2009,simple,A_new344,all,0.01090568374570397,1
2009,simple,A_new344,high,0.010081707649496553,1
2009,simple,C,all,0.014448683891462857,1
2009,simple,C,high,0.013473079556730064,1
2009,variogram,A,all,0.008592454721482618,1
2009,variogram,A,high,0.007924161365480936,1
2009,variogram,A_new344,all,0.010632238973398244,1
2009,variogram,A_new344,high,0.00984027377848073,1
2009,variogram,C,all,0.014156796724965046,1
2009,variogram,C,high,0.01357928303574926,1
2010,graph,A,all,0.00794455120783257,1
2010,graph,A,high,0.007298465276559956,1
2010,graph,A_new344,all,0.00989615312833197,1
2010,graph,A_new344,high,0.009192810343248491,1
2010,graph,C,all,0.013302669919202429,1
2010,graph,C,high,0.0118593298833821,1
2010,interpolation,A,all,0.014181565034009814,1
2010,interpolation,A,high,0.014165756702326823,1
2010,interpolation,A_new344,all,0.018874401650622628,1
2010,interpolation,A_new344,high,0.018853362167258452,1
2010,interpolation,C,all,0.019239973788420125,1
2010,interpolation,C,high,0.018506044306169585,1
2010,mean,A,all,0.029553451113914046,1
2010,mean,A,high,0.024371254900227356,1
2010,mean,A_new344,all,0.02979935818100607,1
2010,mean,A_new344,high,0.024825218717088055,1
2010,mean,C,all,0.031764406559092045,1
2010,mean,C,high,0.02675811260896154,1
2010,simple,A,all,0.008066405899932285,1
2010,simple,A,high,0.007251854072032841,1
2010,simple,A_new344,all,0.010010317523964257,1
2010,simple,A_new344,high,0.009118828673849763,1
2010,simple,C,all,0.013439707786490854,1
2010,simple,C,high,0.011504852200008027,1
2010,variogram,A,all,0.00796781967138635,1
2010,variogram,A,high,0.00741924032276204,1
2010,variogram,A_new344,all,0.009924560290639697,1
2010,variogram,A_new344,high,0.00936380714208669,1
2010,variogram,C,all,0.013257061839081938,1
2010,variogram,C,high,0.012046848121779544,1
2011,graph,A,all,0.007925305501818363,1
2011,graph,A,high,0.006824598595915866,1
2011,graph,A_new344,all,0.00990519213560987,1
2011,graph,A_new344,high,0.008559116855687013,1
2011,graph,C,all,0.014084382907708672,1
2011,graph,C,high,0.012396358798022682,1
2011,interpolation,A,all,0.013988557460105378,1
2011,interpolation,A,high,0.014521439420738972,1
2011,interpolation,A_new344,all,0.018617525737227445,1
2011,interpolation,A_new344,high,0.019326744228504632,1
2011,interpolation,C,all,0.01837596681920104,1
2011,interpolation,C,high,0.019566198744490112,1
2011,mean,A,all,0.025465435839343464,1
2011,mean,A,high,0.01911458831944397,1
2011,mean,A_new344,all,0.025749900119157426,1
2011,mean,A_new344,high,0.019414271739142244,1
2011,mean,C,all,0.02870903329271761,1
2011,mean,C,high,0.022530793567588654,1
2011,simple,A,all,0.007963544597529005,1
2011,simple,A,high,0.006829153373532086,1
2011,simple,A_new344,all,0.009963070281058958,1
2011,simple,A_new344,high,0.008603406437209485,1
2011,simple,C,all,0.014236774812820362,1
2011,simple,C,high,0.012417770126991981,1
2011,variogram,A,all,0.007900433959820204,1
2011,variogram,A,high,0.006826410584877017,1
2011,variogram,A_new344,all,0.009856794889287509,1
2011,variogram,A_new344,high,0.008522686024277012,1
2011,variogram,C,all,0.013920642393059977,1
2011,variogram,C,high,0.012403390527599886,1
2012,graph,A,all,0.008013760460540243,1
2012,graph,A,high,0.006657872821867937,1
2012,graph,A_new344,all,0.009992042909927947,1
2012,graph,A_new344,high,0.00829957334502477,1
2012,graph,C,all,0.01358896698442953,1
2012,graph,C,high,0.01251314918909494,1
2012,interpolation,A,all,0.014205944560651385,1
2012,interpolation,A,high,0.014870653123194078,1
2012,interpolation,A_new344,all,0.018906848632093395,1
2012,interpolation,A_new344,high,0.01979151660491244,1
2012,interpolation,C,all,0.019069765075413362,1
2012,interpolation,C,high,0.01889039406958105,1
2012,mean,A,all,0.029892805619530827,1
2012,mean,A,high,0.029413004374143282,1
2012,mean,A_new344,all,0.030091355894681378,1
2012,mean,A_new344,high,0.02973807787308874,1
2012,mean,C,all,0.03210810448899735,1
2012,mean,C,high,0.033250228306710844,1
2012,simple,A,all,0.008057712488513648,1
2012,simple,A,high,0.006808145353931004,1
2012,simple,A_new344,all,0.01003630086885623,1
2012,simple,A_new344,high,0.00844526530468081,1
2012,simple,C,all,0.013515223575339984,1
2012,simple,C,high,0.01259625047267211,1
2012,variogram,A,all,0.007905101952529752,1
2012,variogram,A,high,0.0065679058503721795,1
2012,variogram,A_new344,all,0.009865670953909736,1
2012,variogram,A_new344,high,0.008189689229674498,1
2012,variogram,C,all,0.013452221481955911,1
2012,variogram,C,high,0.012459400701725375,1
2013,graph,A,all,0.00855466568757838,1
2013,graph,A,high,0.008252386186234171,1
2013,graph,A_new344,all,0.01062035148702736,1
2013,graph,A_new344,high,0.010204808667614177,1
2013,graph,C,all,0.01384893457384214,1
2013,graph,C,high,0.0135029317105657,1
2013,interpolation,A,all,0.014710421870061765,1
2013,interpolation,A,high,0.015044622495952842,1
2013,interpolation,A_new344,all,0.019578263059104973,1
2013,interpolation,A_new344,high,0.02002305436597629,1
2013,interpolation,C,all,0.019333470033036603,1
2013,interpolation,C,high,0.02019975765021727,1
2013,mean,A,all,0.025059711172273565,1
2013,mean,A,high,0.02247227026381364,1
2013,mean,A_new344,all,0.0255054608576408,1
2013,mean,A_new344,high,0.022835612342468566,1
2013,mean,C,all,0.028899337754436795,1
2013,mean,C,high,0.027451236584043998,1
2013,simple,A,all,0.008723818170206022,1
2013,simple,A,high,0.008594062373926518,1
2013,simple,A_new344,all,0.010819261740208691,1
2013,simple,A_new344,high,0.010545119652038401,1
2013,simple,C,all,0.013999353556830492,1
2013,simple,C,high,0.014140411955490186,1
2013,variogram,A,all,0.008501434796567986,1
2013,variogram,A,high,0.008304991753614807,1
2013,variogram,A_new344,all,0.010565078104607656,1
2013,variogram,A_new344,high,0.010305686833319673,1
2013,variogram,C,all,0.013623407245781155,1
2013,variogram,C,high,0.01345115955499864,1
2014,graph,A,all,0.008330297330181197,1
2014,graph,A,high,0.00782241261288632,1
2014,graph,A_new344,all,0.010301765498211837,1
2014,graph,A_new344,high,0.00964155122413738,1
2014,graph,C,all,0.013780351502915032,1
2014,graph,C,high,0.01379784667735353,1
2014,interpolation,A,all,0.012779648703087803,1
2014,interpolation,A,high,0.013618906083684861,1
2014,interpolation,A_new344,all,0.01700857571061299,1
2014,interpolation,A_new344,high,0.018125552634644302,1
2014,interpolation,C,all,0.01669841551477811,1
2014,interpolation,C,high,0.01831178164539235,1
2014,mean,A,all,0.02908736960013033,1
2014,mean,A,high,0.024951720997646677,1
2014,mean,A_new344,all,0.029194967309507658,1
2014,mean,A_new344,high,0.025006072055244386,1
2014,mean,C,all,0.03161930560941303,1
2014,mean,C,high,0.02834928731337345,1
2014,simple,A,all,0.008492348489779714,1
2014,simple,A,high,0.007948685702328543,1
2014,simple,A_new344,all,0.010469527163767233,1
2014,simple,A_new344,high,0.009767054633783216,1
2014,simple,C,all,0.01406132771616081,1
2014,simple,C,high,0.014037164287341749,1
2014,variogram,A,all,0.008316053245355615,1
2014,variogram,A,high,0.007936582504564504,1
2014,variogram,A_new344,all,0.010275998656746128,1
2014,variogram,A_new344,high,0.00975861747356314,1
2014,variogram,C,all,0.013571054568385655,1
2014,variogram,C,high,0.013834686601946995,1
2016,graph,A,all,0.00821421391397906,1
2016,graph,A,high,0.007414196483813954,1
2016,graph,A_new344,all,0.01026862957281413,1
2016,graph,A_new344,high,0.009281250912952845,1
2016,graph,C,all,0.013919673306039864,1
2016,graph,C,high,0.012302798615582993,1
2016,interpolation,A,all,0.013753172113371964,1
2016,interpolation,A,high,0.014507530057068656,1
2016,interpolation,A_new344,all,0.018304248777578556,1
2016,interpolation,A_new344,high,0.019308232102657547,1
2016,interpolation,C,all,0.017776042585549583,1
2016,interpolation,C,high,0.018798331339748387,1
2016,mean,A,all,0.027484879790182506,1
2016,mean,A,high,0.02272205133596423,1
2016,mean,A_new344,all,0.02772567336849949,1
2016,mean,A_new344,high,0.023038604868297473,1
2016,mean,C,all,0.030621212169451417,1
2016,mean,C,high,0.02530649991851714,1
2016,simple,A,all,0.008222297325841144,1
2016,simple,A,high,0.007458219138261013,1
2016,simple,A_new344,all,0.010278995204927088,1
2016,simple,A_new344,high,0.009319745847920356,1
2016,simple,C,all,0.01379603786014569,1
2016,simple,C,high,0.012093344729550948,1
2016,variogram,A,all,0.008145795725421533,1
2016,variogram,A,high,0.007350216529920692,1
2016,variogram,A_new344,all,0.010171981390139383,1
2016,variogram,A_new344,high,0.009169645559082076,1
2016,variogram,C,all,0.013632185752125658,1
2016,variogram,C,high,0.012088421231747113,1
2017,graph,A,all,0.008517552475363422,1
2017,graph,A,high,0.007921740033682219,1
2017,graph,A_new344,all,0.010591776263139573,1
2017,graph,A_new344,high,0.009829181253069951,1
2017,graph,C,all,0.013904918636690355,1
2017,graph,C,high,0.012688018468639272,1
2017,interpolation,A,all,0.014458141882997532,1
2017,interpolation,A,high,0.014694059217597465,1
2017,interpolation,A_new344,all,0.019242500835905695,1
2017,interpolation,A_new344,high,0.019556485824086128,1
2017,interpolation,C,all,0.018458034509999617,1
2017,interpolation,C,high,0.019444454576900704,1
2017,mean,A,all,0.03139660035966984,1
2017,mean,A,high,0.025937015910292932,1
2017,mean,A_new344,all,0.03168102074397543,1
2017,mean,A_new344,high,0.026196662425607194,1
2017,mean,C,all,0.0336561370605714,1
2017,mean,C,high,0.02857230082620874,1
2017,simple,A,all,0.008557896939016802,1
2017,simple,A,high,0.008092371803829303,1
2017,simple,A_new344,all,0.010613052989008567,1
2017,simple,A_new344,high,0.009969585125151186,1
2017,simple,C,all,0.014024394221421304,1
2017,simple,C,high,0.012974295256332763,1
2017,variogram,A,all,0.008430031784139523,1
2017,variogram,A,high,0.007888522078141386,1
2017,variogram,A_new344,all,0.010456832802179631,1
2017,variogram,A_new344,high,0.009755913613456619,1
2017,variogram,C,all,0.0137533847406567,1
2017,variogram,C,high,0.012751857662269675,1
2018,graph,A,all,0.00802814039035925,1
2018,graph,A,high,0.007441987862986027,1
2018,graph,A_new344,all,0.009963571663407717,1
2018,graph,A_new344,high,0.009264481275713502,1
2018,graph,C,all,0.013334476033577309,1
2018,graph,C,high,0.012615312250976196,1
2018,interpolation,A,all,0.013592359893310707,1
2018,interpolation,A,high,0.014197886821978025,1
2018,interpolation,A_new344,all,0.018090222016464,1
2018,interpolation,A_new344,high,0.018896124498631973,1
2018,interpolation,C,all,0.017855457283354335,1
2018,interpolation,C,high,0.019477894070581654,1
2018,mean,A,all,0.023525820044486962,1
2018,mean,A,high,0.01945412178945365,1
2018,mean,A_new344,all,0.023683556860930054,1
2018,mean,A_new344,high,0.019752123761983938,1
2018,mean,C,all,0.026773789404221798,1
2018,mean,C,high,0.023304083213272046,1
2018,simple,A,all,0.008039632940844654,1
2018,simple,A,high,0.007566146094021611,1
2018,simple,A_new344,all,0.009990587022562263,1
2018,simple,A_new344,high,0.009387975642007428,1
2018,simple,C,all,0.01334021384594664,1
2018,simple,C,high,0.012718550769466291,1
2018,variogram,A,all,0.008025466287728475,1
2018,variogram,A,high,0.0076593959141438,1
2018,variogram,A_new344,all,0.009956603873197521,1
2018,variogram,A_new344,high,0.009494657719392889,1
2018,variogram,C,all,0.013305686024948436,1
2018,variogram,C,high,0.013154632165267355,1
2019,graph,A,all,0.008808714708982045,1
2019,graph,A,high,0.007860757602249354,1
2019,graph,A_new344,all,0.010982682015384796,1
2019,graph,A_new344,high,0.009712145645021951,1
2019,graph,C,all,0.014931951262505622,1
2019,graph,C,high,0.014307603326765835,1
2019,interpolation,A,all,0.013583298952574985,1
2019,interpolation,A,high,0.012756715480399928,1
2019,interpolation,A_new344,all,0.018078162710289513,1
2019,interpolation,A_new344,high,0.01697805363105999,1
2019,interpolation,C,all,0.01816730672910008,1
2019,interpolation,C,high,0.017506567055187893,1
2019,mean,A,all,0.030904275716046977,1
2019,mean,A,high,0.02352690386483409,1
2019,mean,A_new344,all,0.03104447962263728,1
2019,mean,A_new344,high,0.02361090460718096,1
2019,mean,C,all,0.03308029437645242,1
2019,mean,C,high,0.026175464512953623,1
2019,simple,A,all,0.008949897520210002,1
2019,simple,A,high,0.0079093275146283,1
2019,simple,A_new344,all,0.011152675137082164,1
2019,simple,A_new344,high,0.00978359901149195,1
2019,simple,C,all,0.014937346299180993,1
2019,simple,C,high,0.014460917040207454,1
2019,variogram,A,all,0.008811968926698046,1
2019,variogram,A,high,0.0077637575702652895,1
2019,variogram,A_new344,all,0.010965915082971399,1
2019,variogram,A_new344,high,0.009574304257545902,1
2019,variogram,C,all,0.014450937757591093,1
2019,variogram,C,high,0.0139091408096259,1
2020,graph,A,all,0.00823153602697109,1
2020,graph,A,high,0.00778502564466187,1
2020,graph,A_new344,all,0.010195635701869635,1
2020,graph,A_new344,high,0.009712390403396456,1
2020,graph,C,all,0.01357379013196444,1
2020,graph,C,high,0.012981922838352328,1
2020,interpolation,A,all,0.013801516983504347,1
2020,interpolation,A,high,0.014398802331692103,1
2020,interpolation,A_new344,all,0.01836859149958685,1
2020,interpolation,A_new344,high,0.019163525171201522,1
2020,interpolation,C,all,0.018624381835967287,1
2020,interpolation,C,high,0.018775676844925936,1
2020,mean,A,all,0.026598962857393885,1
2020,mean,A,high,0.022592702687665413,1
2020,mean,A_new344,all,0.02689379781743163,1
2020,mean,A_new344,high,0.022900528231291517,1
2020,mean,C,all,0.029360051137423487,1
2020,mean,C,high,0.026322962815966917,1
2020,simple,A,all,0.00835841571280671,1
2020,simple,A,high,0.007795834665632683,1
2020,simple,A_new344,all,0.01031837165182472,1
