year,method,threshold_c,mae,bias,outcome,subset
2005,interpolation,19.25,0.01074949150360909,0.009004863115485456,A,high
2005,interpolation,19.5,0.010989279643812822,0.008758481565794049,A,high
2005,interpolation,19.75,0.01131980274215467,0.009944898982380102,A,high
2005,interpolation,20.0,0.013168033797367246,0.012451308652292098,A,high
2005,interpolation,20.25,0.015468750819334279,0.015219976060785706,A,high
2005,interpolation,20.5,0.017248297302389522,0.017181620815095913,A,high
2005,interpolation,20.75,0.01617537304543301,0.01617537304543301,A,high
2005,interpolation,21.0,0.01891120564572619,0.018747008096008932,A,high
2005,interpolation,21.25,0.021324752027024916,0.021324752027024916,A,high
2005,interpolation,21.5,0.025383943140762005,0.025383943140762005,A,high
2005,interpolation,21.75,0.02732944792117316,0.02732944792117316,A,high
2005,interpolation,22.0,0.028795213561555715,0.028795213561555715,A,high
2005,interpolation,22.25,0.03190169956228806,0.03190169956228806,A,high
2005,interpolation,22.5,0.03430009079293779,0.03430009079293779,A,high
2005,interpolation,22.75,0.036734997932973586,0.036734997932973586,A,high
2005,interpolation,23.0,0.0366146819841878,0.0366146819841878,A,high
2005,interpolation,23.25,0.037890784711342475,0.037890784711342475,A,high
2005,interpolation,23.5,0.03897324480472887,0.03897324480472887,A,high
2005,interpolation,23.75,0.03695816270850926,0.035673701353523594,A,high
2005,interpolation,24.0,0.03344445222241463,0.029919600719896855,A,high
2005,interpolation,24.25,0.03133424047895796,0.026986540882542476,A,high
2005,interpolation,24.5,0.02754636501719944,0.021771297092052652,A,high
2005,interpolation,24.75,0.021916366087476224,0.011663327468641724,A,high
2005,interpolation,25.0,0.015355756839355033,-0.0009687119988566068,A,high
2005,interpolation,25.25,0.01987373573162562,-0.015455420434053754,A,high
2005,interpolation,25.5,0.024627513451702443,-0.024006682453460448,A,high
2005,interpolation,25.75,0.032467054208604136,-0.03161948626658958,A,high
2005,interpolation,26.0,0.03663453047902445,-0.03600645843673552,A,high
2005,interpolation,26.25,0.035695498852728234,-0.035695498852728234,A,high
2005,interpolation,26.5,0.03234886745410729,-0.03234886745410729,A,high
2005,interpolation,26.75,0.030694704465628202,-0.030694704465628202,A,high
2005,interpolation,27.0,0.027161534615226607,-0.027161534615226607,A,high
2005,interpolation,27.25,0.02182197962997,-0.02182197962997,A,high
2005,interpolation,27.5,0.016121689698013895,-0.016119976606011745,A,high
2005,interpolation,27.75,0.011123549027440657,-0.011123549027440657,A,high
2005,interpolation,28.0,0.007183414053526858,-0.007183414053526858,A,high
2005,interpolation,28.25,0.005772662753891264,-0.005772662753891264,A,high
2005,interpolation,28.5,0.002826294116890447,-0.00263322700226966,A,high
2005,mean,9.5,0.000580157913837064,0.00026074257461952227,A,high
2005,mean,9.75,0.0005699040181597383,0.00026623321434160924,A,high
2005,mean,10.0,0.0005679384017498271,0.0002561726475825051,A,high
2005,mean,10.25,0.0007669095060533065,0.0003876375747859327,A,high
2005,mean,10.5,0.0011667998578479232,0.0006460126739757701,A,high
2005,mean,10.75,0.0017297752707307972,0.0009606029250380695,A,high
2005,mean,11.0,0.0022158030418525563,0.0011369520414076517,A,high
2005,mean,11.25,0.002720213189283579,0.0014536856256802677,A,high
2005,mean,11.5,0.0036543173289488814,0.0016776604006322239,A,high
2005,mean,11.75,0.004262662341664017,0.001823111450415633,A,high
2005,mean,12.0,0.0052883746311190765,0.0019959219839331224,A,high
2005,mean,12.25,0.006252663332506181,0.0028135474990923968,A,high
2005,mean,12.5,0.0074921275770830865,0.0036570041608900658,A,high
2005,mean,12.75,0.009030700709363912,0.0035481231357675593,A,high
2005,mean,13.0,0.01065084869646809,0.003791090858433844,A,high
2005,mean,13.25,0.012351984786280681,0.0049494692618568354,A,high
2005,mean,13.5,0.013490203330854475,0.006042291878073837,A,high
2005,mean,13.75,0.014100692376901813,0.0062340263325753875,A,high
2005,mean,14.0,0.015703075391586857,0.007058481302465234,A,high
2005,mean,14.25,0.01734558956229715,0.007166685021935852,A,high
2005,mean,14.5,0.0188746721550038,0.0068157179131905455,A,high
2005,mean,14.75,0.019694228345905566,0.007855193429838217,A,high
2005,mean,15.0,0.01958463863103609,0.007389047948773782,A,high
2005,mean,15.25,0.020178789159859056,0.007098128280124183,A,high
2005,mean,15.5,0.0208664992292215,0.0069750098437057345,A,high
2005,mean,15.75,0.02187814599477587,0.0071383675712645795,A,high
2005,mean,16.0,0.02188094497333624,0.006081987049053383,A,high
2005,mean,16.25,0.021515158409313576,0.004225436478272194,A,high
2005,mean,16.5,0.021417327450706944,0.002419225980190199,A,high
2005,mean,16.75,0.0207372813144404,8.579604452083518e-05,A,high
2005,mean,17.0,0.020579513981497117,-0.0011913516172176637,A,high
2005,mean,17.25,0.019644996883960278,-0.0024570502952110246,A,high
2005,mean,17.5,0.01823488083250914,-0.004769584344158033,A,high
2005,mean,17.75,0.018747757900951553,-0.005898411378023656,A,high
2005,mean,18.0,0.019322359352045917,-0.007443340436587634,A,high
2005,mean,18.25,0.018897894229503512,-0.008745559917469739,A,high
2005,mean,18.5,0.018527146841897237,-0.009117773687486596,A,high
2005,mean,18.75,0.018955115058339665,-0.01028664826868802,A,high
2005,mean,19.0,0.02009774765913502,-0.011432236472362195,A,high
2005,mean,19.25,0.021538145540960788,-0.013430870285502999,A,high
2005,mean,19.5,0.022335993489514674,-0.014503189960473437,A,high
2005,mean,19.75,0.02300501532859638,-0.014793262244952107,A,high
2005,mean,20.0,0.022487197299960297,-0.013491341704022908,A,high
2005,mean,20.25,0.022660058714624776,-0.01371907325064231,A,high
2005,mean,20.5,0.023285706994443944,-0.01408088253001244,A,high
2005,mean,20.75,0.024384347211377267,-0.014768642783813984,A,high
2005,mean,21.0,0.023696996459437503,-0.013976320897096236,A,high
2005,mean,21.25,0.022949844586486332,-0.01307490651088565,A,high
2005,mean,21.5,0.023862199923177226,-0.01106128568800272,A,high
2005,mean,21.75,0.025766505036927203,-0.011972610100214734,A,high
2005,mean,22.0,0.024157688419541305,-0.010344348513303547,A,high
2005,mean,22.25,0.02397804183306468,-0.006841223830645625,A,high
2005,mean,22.5,0.022922817475714827,-0.007582476931266148,A,high
2005,mean,22.75,0.022496339200376404,-0.007093906716441387,A,high
2005,mean,23.0,0.021963631674318283,-0.0062881145552195206,A,high
2005,mean,23.25,0.024668398165517507,-0.0053897368766172475,A,high
2005,mean,23.5,0.03033043188596307,-0.0008371097770022475,A,high
2005,mean,23.75,0.030999933578434658,0.0008697015631832367,A,high
2005,mean,24.0,0.03330053627116927,0.003071192794459917,A,high
2005,mean,24.25,0.034239435686799394,0.006947076126390616,A,high
2005,mean,24.5,0.033293349036888166,0.008752004378739504,A,high
2005,mean,24.75,0.03629106255856875,0.011977630034545805,A,high
2005,mean,25.0,0.03763024138587034,0.011428276033802741,A,high
2005,mean,25.25,0.038410783681614095,0.0115481001298856,A,high
2005,mean,25.5,0.03980196438863493,0.014338155423983381,A,high
2005,mean,25.75,0.038595007977194055,0.015963323120999698,A,high
2005,mean,26.0,0.03887115977218301,0.01740253316450149,A,high
2005,mean,26.25,0.03458183736749284,0.018644335530210793,A,high
2005,mean,26.5,0.03524152116116588,0.0198285697707512,A,high
2005,mean,26.75,0.03279476153335987,0.015206147709129708,A,high
2005,mean,27.0,0.03217903081639458,0.013394086696987042,A,high
2005,mean,27.25,0.030836490287968792,0.014342075825991627,A,high
2005,mean,27.5,0.02782113277884707,0.012406742327104764,A,high
2005,mean,27.75,0.023388109845981147,0.009107548831738166,A,high
2005,mean,28.0,0.019503793192050613,0.006055140328441425,A,high
2005,mean,28.25,0.015166788802467244,0.002134821599710571,A,high
2005,mean,28.5,0.010418936211872105,0.000956162920494147,A,high
2005,simple,9.5,0.000312138674166032,0.00023306035708075637,A,high
2005,simple,9.75,0.00030305967688946017,0.00020522941146137083,A,high
2005,simple,10.0,0.0002497536878403502,0.0001480887200461615,A,high
2005,simple,10.25,0.0003627477834838161,0.00025377924682691566,A,high
2005,simple,10.5,0.00048102708105911735,0.00010730397748141367,A,high
2005,simple,10.75,0.0005845477075255984,0.0001442455625631824,A,high
2005,simple,11.0,0.00036085731810789795,-5.41277659820751e-05,A,high
2005,simple,11.25,0.0005778914278559097,0.0004063387801746948,A,high
2005,simple,11.5,0.0010368361535846304,0.0007752512124809818,A,high
2005,simple,11.75,0.0009976192498313181,0.0008729084465878278,A,high
2005,simple,12.0,0.002522027550313624,7.324819245016027e-05,A,high
2005,simple,12.25,0.002717105569484115,-1.804198870472562e-05,A,high
2005,simple,12.5,0.0022929171166906023,-0.0002937433078635208,A,high
2005,simple,12.75,0.00280958711933083,-9.496941869757229e-05,A,high
2005,simple,13.0,0.0029574174889725794,-0.0007494076788341861,A,high
2005,simple,13.25,0.003656785285438021,-0.0008915445250290144,A,high
2005,simple,13.5,0.00377559180768663,0.0004310126131887998,A,high
2005,simple,13.75,0.0036922662619071484,0.001280451013324251,A,high
2005,simple,14.0,0.003743862607107832,0.0016866013474333141,A,high
2005,simple,14.25,0.0037053953143997473,0.0019413527632515155,A,high
2005,simple,14.5,0.004114809158654971,0.001378937382260234,A,high
2005,simple,14.75,0.0049719166863422815,0.0020541220010364867,A,high
2005,simple,15.0,0.004574470534482997,0.0016115040666990256,A,high
2005,simple,15.25,0.0040836551128890924,0.001487891129443498,A,high
2005,simple,15.5,0.005529448538616292,0.002524395088437085,A,high
2005,simple,15.75,0.006231603238326107,0.0042357579222841585,A,high
2005,simple,16.0,0.006072815390972222,0.003038360867257122,A,high
2005,simple,16.25,0.006672126011281985,0.002798257782427501,A,high
2005,simple,16.5,0.004901379512270233,-4.404201571960956e-05,A,high
2005,simple,16.75,0.005528972842746939,-0.0016363845969128248,A,high
2005,simple,17.0,0.00432662422279068,-0.0023303341465024524,A,high
2005,simple,17.25,0.006165134125450615,-0.002868203877615119,A,high
2005,simple,17.5,0.00698296885422534,-0.004021223734076841,A,high
2005,simple,17.75,0.008036687459517097,-0.004962441759982931,A,high
2005,simple,18.0,0.006381348303788809,-0.004243609061725125,A,high
2005,simple,18.25,0.006822247562704049,-0.004442777455716626,A,high
2005,simple,18.5,0.007342810805347187,-0.0033351560207018674,A,high
2005,simple,18.75,0.008885700665199489,-0.004851835601452391,A,high
2005,simple,19.0,0.00970654548643451,-0.0037761459996328434,A,high
2005,simple,19.25,0.008386595074731629,-0.0025722642008397197,A,high
2005,simple,19.5,0.008451833013696527,-0.0045145075429643316,A,high
2005,simple,19.75,0.009584472199833558,-0.004230162168834567,A,high
2005,simple,20.0,0.009475496133682976,-0.00387266000819333,A,high
2005,simple,20.25,0.009340174683204236,-0.0033373207892179227,A,high
2005,simple,20.5,0.00823399881744625,-0.00366433712112052,A,high
2005,simple,20.75,0.00906063492833766,-0.003929047732385967,A,high
2005,simple,21.0,0.008930936261133804,-0.0029868477981147327,A,high
2005,simple,21.25,0.00821432303473601,-0.001141583870632304,A,high
2005,simple,21.5,0.007522573963082456,-0.0016053398260012831,A,high
2005,simple,21.75,0.008703218518517858,-0.00243152949319086,A,high
2005,simple,22.0,0.007721990672185801,-0.002292982740837853,A,high
2005,simple,22.25,0.00921090236949916,-0.003122673705524765,A,high
2005,simple,22.5,0.008964072862888106,-0.002925099575576772,A,high
2005,simple,22.75,0.010694374335874732,-0.002959458119912014,A,high
2005,simple,23.0,0.010291540875796923,-0.004520173579125532,A,high
2005,simple,23.25,0.010956534313161596,-0.0010077974272924308,A,high
2005,simple,23.5,0.011134149849323129,0.0027995079254994177,A,high
2005,simple,23.75,0.00766591249421156,0.00018487962778777206,A,high
2005,simple,24.0,0.010789905633115592,-9.971026439101426e-05,A,high
2005,simple,24.25,0.011171168986841007,0.003595577488529353,A,high
2005,simple,24.5,0.011399079750357305,0.0063265492482541584,A,high
2005,simple,24.75,0.01247294260277527,0.008041575211711607,A,high
2005,simple,25.0,0.013102483277376243,0.006919789889094222,A,high
2005,simple,25.25,0.013594432997483556,0.005926779282322226,A,high
2005,simple,25.5,0.01148648804186863,0.001270010891981703,A,high
2005,simple,25.75,0.015009283939299926,0.0025379663768202855,A,high
2005,simple,26.0,0.013124050717401184,0.004699313839303603,A,high
2005,simple,26.25,0.0151212278700383,0.008435696354731239,A,high
2005,simple,26.5,0.01654954081728962,0.008992361209391099,A,high
2005,simple,26.75,0.013522569264297365,0.0015223361528519904,A,high
2005,simple,27.0,0.011930592809946594,0.003685303628438581,A,high
2005,simple,27.25,0.011710628388696335,0.0011866352579161753,A,high
2005,simple,27.5,0.010131376351074159,0.0018056913187418332,A,high
2005,simple,27.75,0.006734291042459518,0.0006963107715972054,A,high
2005,simple,28.0,0.005370484041120351,0.0017027065197764842,A,high
2005,simple,28.25,0.0046123383702622546,0.0011365034186026316,A,high
2005,simple,28.5,0.0042877135408410745,0.000761978858692366,A,high
2005,variogram,9.5,0.00038663976583964976,5.522025505217317e-05,A,high
2005,variogram,9.75,0.00037454061664408955,3.7260255687949585e-05,A,high
2005,variogram,10.0,0.0003370708835984809,-7.037926573461491e-05,A,high
2005,variogram,10.25,0.0004536492692138831,4.0891253093496465e-06,A,high
2005,variogram,10.5,0.0006045459632458561,-0.00012551648294298334,A,high
2005,variogram,10.75,0.0006916991693549784,-9.69254399550377e-05,A,high
2005,variogram,11.0,0.0005412619881111821,-0.0002927064553408798,A,high
2005,variogram,11.25,0.0007476254263151516,0.00016457133758599843,A,high
2005,variogram,11.5,0.001135507695400097,0.0005139547296261112,A,high
2005,variogram,11.75,0.0011280245310780757,0.0005396410875042149,A,high
2005,variogram,12.0,0.00261614193022143,-0.00027462227932143385,A,high
2005,variogram,12.25,0.0027813787028105885,-0.00036189665243982483,A,high
2005,variogram,12.5,0.002366274070039332,-0.0006706948516409563,A,high
2005,variogram,12.75,0.0028298509838500705,-0.00044270718365115497,A,high
2005,variogram,13.0,0.0030583995378348355,-0.0011292295878936088,A,high
2005,variogram,13.25,0.0036858763547340336,-0.0012057421007430718,A,high
2005,variogram,13.5,0.003902294453116892,0.00012116614196072221,A,high
2005,variogram,13.75,0.003975467953650363,0.0009809270677186659,A,high
2005,variogram,14.0,0.0039792481251395145,0.0012729745177240636,A,high
2005,variogram,14.25,0.003864814801672426,0.0015470786923333553,A,high
2005,variogram,14.5,0.004170147345022579,0.0011534909375358244,A,high
2005,variogram,14.75,0.0050439322372801175,0.0018615916380966963,A,high
2005,variogram,15.0,0.004599081596227715,0.0014403429163827818,A,high
2005,variogram,15.25,0.004135654816979593,0.0014364413166146801,A,high
2005,variogram,15.5,0.005526722425663734,0.0026578638144854846,A,high
2005,variogram,15.75,0.00627071503260757,0.004442600518664672,A,high
2005,variogram,16.0,0.006015691224073551,0.0034240253498916268,A,high
2005,variogram,16.25,0.006671698940779365,0.003170876524183186,A,high
2005,variogram,16.5,0.004677796804660642,0.0002479640438651463,A,high
2005,variogram,16.75,0.005270515952774464,-0.0011905397155494157,A,high
2005,variogram,17.0,0.004289254918134547,-0.0017608747821569414,A,high
2005,variogram,17.25,0.006877447346080576,-0.0022765462116821574,A,high
2005,variogram,17.5,0.007470765280610779,-0.0035043184861157602,A,high
2005,variogram,17.75,0.008278284391845697,-0.004370307121523804,A,high
2005,variogram,18.0,0.007428489503988898,-0.003632310868132871,A,high
2005,variogram,18.25,0.007593756556189856,-0.003769571129624482,A,high
2005,variogram,18.5,0.008137786058568264,-0.0027543590380938684,A,high
2005,variogram,18.75,0.00964357641238837,-0.004295857788350714,A,high
2005,variogram,19.0,0.010009624702881545,-0.0032459680953540737,A,high
2005,variogram,19.25,0.00898006877363062,-0.0021195540732202776,A,high
2005,variogram,19.5,0.008950326308761474,-0.004050690377685309,A,high
2005,variogram,19.75,0.009840485603098253,-0.003714626654104385,A,high
2005,variogram,20.0,0.009820311498856371,-0.0033563562492478307,A,high
2005,variogram,20.25,0.009275187109682956,-0.0029583018610660574,A,high
2005,variogram,20.5,0.008291928229890944,-0.0029923258332534655,A,high
2005,variogram,20.75,0.009032980187536866,-0.003280510369092044,A,high
2005,variogram,21.0,0.009063767074233986,-0.0024651327696463138,A,high
2005,variogram,21.25,0.007822506350466529,-0.0005868242442135472,A,high
2005,variogram,21.5,0.007183621828564528,-0.0011902985731692267,A,high
2005,variogram,21.75,0.009165341499641919,-0.002003679460233466,A,high
2005,variogram,22.0,0.007997584934485302,-0.0019659781531091852,A,high
2005,variogram,22.25,0.009077174888196196,-0.0029247929692579333,A,high
2005,variogram,22.5,0.008299439725558485,-0.0028409897141513187,A,high
2005,variogram,22.75,0.009669872793252772,-0.0030737388334915994,A,high
2005,variogram,23.0,0.010966376621366366,-0.004725151413229063,A,high
2005,variogram,23.25,0.011776722832401066,-0.0012981085947760564,A,high
2005,variogram,23.5,0.011516294595113004,0.002542380839318341,A,high
2005,variogram,23.75,0.008340857201584673,-0.00038728147842049626,A,high
2005,variogram,24.0,0.011460158718841441,-0.0005581769964752176,A,high
2005,variogram,24.25,0.010706409504546816,0.0030444636606088093,A,high
2005,variogram,24.5,0.010934331083159438,0.0059091295917502625,A,high
2005,variogram,24.75,0.010922223641347142,0.00772227212879921,A,high
2005,variogram,25.0,0.011920763652062514,0.006614985753949393,A,high
2005,variogram,25.25,0.013668713405723095,0.0053508783118249555,A,high
2005,variogram,25.5,0.011157896630578127,0.0007512278931882029,A,high
2005,variogram,25.75,0.01323717822171612,0.0019960373036259443,A,high
2005,variogram,26.0,0.012117037479759252,0.004499161174542664,A,high
2005,variogram,26.25,0.014790313048231455,0.008268924627781322,A,high
2005,variogram,26.5,0.01658520698761332,0.008869613392861034,A,high
2005,variogram,26.75,0.01399766368797179,0.0014662612617753251,A,high
2005,variogram,27.0,0.011915835490669352,0.0034797662031704896,A,high
2005,variogram,27.25,0.011150286213858248,0.001052826349906478,A,high
2005,variogram,27.5,0.010424524314823186,0.0016818018888033134,A,high
2005,variogram,27.75,0.006952951652016255,0.0006883034025038587,A,high
2005,variogram,28.0,0.005453141433572696,0.001644271483771064,A,high
2005,variogram,28.25,0.004850514628058464,0.0010244955006319019,A,high
2005,variogram,28.5,0.00428082947190529,0.0006835657010224404,A,high
2006,graph,9.5,0.0002644942095449641,-0.0002644942095449641,A,high
2006,graph,9.75,0.0002094322207936474,-0.00011948528399445546,A,high
2006,graph,10.0,0.00029970789342479337,-0.00012458928288038018,A,high
2006,graph,10.25,0.0003288975717957397,-0.00019703010534934118,A,high
2006,graph,10.5,0.00043298704570553237,-9.475329430319128e-05,A,high
2006,graph,10.75,0.0004972282489236618,-0.00018320435571130925,A,high
2006,graph,11.0,0.00041635500756275384,-7.084679201602162e-06,A,high
2006,graph,11.25,0.00047757119154819466,-0.00017286613870366266,A,high
2006,graph,11.5,0.0005911752427191127,-0.00045724228657640736,A,high
2006,graph,11.75,0.000809829855543028,-0.0005017083756645816,A,high
2006,graph,12.0,0.001133274298779352,-0.00029657720463815984,A,high
2006,graph,12.25,0.0019131327365457251,-0.0009197475160547716,A,high
2006,graph,12.5,0.00144981362070661,-0.0007853778265345853,A,high
2006,graph,12.75,0.002257495997054451,-0.0007806408374374842,A,high
2006,graph,13.0,0.0021049606477378663,-0.0006192010400728152,A,high
2006,graph,13.25,0.0019985309603398568,0.00048801516204749024,A,high
2006,graph,13.5,0.0026636792044411515,0.0007544380577095092,A,high
2006,graph,13.75,0.0034358443052220633,0.0006329916311355414,A,high
2006,graph,14.0,0.0033360538925647034,0.0009966900866176243,A,high
2006,graph,14.25,0.0028725239775789827,0.001393216041498423,A,high
2006,graph,14.5,0.004234695697154844,0.0015028804587783977,A,high
2006,graph,14.75,0.004121239987335985,0.0019424494390083101,A,high
2006,graph,15.0,0.00440175343166654,0.0021775581099999822,A,high
2006,graph,15.25,0.004347983543713685,0.0031284285029685812,A,high
2006,graph,15.5,0.005139089652296545,0.0038492097875150177,A,high
2006,graph,15.75,0.006467586844635835,0.00465044440993094,A,high
2006,graph,16.0,0.00533980315534698,0.0036599612482991948,A,high
2006,graph,16.25,0.005039543491320127,0.0029222081570807606,A,high
2006,graph,16.5,0.004859705790320676,0.0022658758210349766,A,high
2006,graph,16.75,0.00455847304359069,0.0021683740727859585,A,high
2006,graph,17.0,0.00478135435272858,0.0021753321517220675,A,high
2006,graph,17.25,0.0061263872149954724,0.002291182774460466,A,high
2006,graph,17.5,0.006450931285373561,0.0031215248637187685,A,high
2006,graph,17.75,0.007212064291896757,0.001951574451718378,A,high
2006,graph,18.0,0.006075870385075057,0.0020653504661301467,A,high
2006,graph,18.25,0.00590352385882853,0.0011668633400056805,A,high
2006,graph,18.5,0.0060058674734816825,-0.000145811946116417,A,high
2006,graph,18.75,0.006522639358191792,5.0930150554059916e-05,A,high
2006,graph,19.0,0.009478774698453768,-0.0018687764186608214,A,high
2006,graph,19.25,0.009602241521325041,-0.0019568193572165695,A,high
2006,graph,19.5,0.009979764039514108,-0.004815563302132203,A,high
2006,graph,19.75,0.009711736128383186,-0.006254403053708654,A,high
2006,graph,20.0,0.009893807288766108,-0.007305727694528576,A,high
2006,graph,20.25,0.010000007726502285,-0.006187642616404342,A,high
2006,graph,20.5,0.010712111510321679,-0.008430946424823912,A,high
2006,graph,20.75,0.012236003491650776,-0.010284943826211613,A,high
2006,graph,21.0,0.011015280132124036,-0.009511651499055451,A,high
2006,graph,21.25,0.010612809098726575,-0.008426182452116515,A,high
2006,graph,21.5,0.010329258229818792,-0.006563729831558017,A,high
2006,graph,21.75,0.01071680461686809,-0.004985006768128584,A,high
2006,graph,22.0,0.009921608340643248,-0.0036232685981643135,A,high
2006,graph,22.25,0.010541105788791508,-0.0056048927841072975,A,high
2006,graph,22.5,0.011125517140702826,-0.005950185675196872,A,high
2006,graph,22.75,0.01170525024882299,-0.003574558335212206,A,high
2006,graph,23.0,0.011405680852844208,-0.005339034557996378,A,high
2006,graph,23.25,0.010666003692552878,-0.0026425799675105824,A,high
2006,graph,23.5,0.011829503647675729,-0.0017134339422865223,A,high
2006,graph,23.75,0.014008086544381076,-0.0040190066330873285,A,high
2006,graph,24.0,0.015718224422713555,-0.008758530219623216,A,high
2006,graph,24.25,0.013525984726090382,-0.008405055475637177,A,high
2006,graph,24.5,0.012785679616321315,-0.0088136763982883,A,high
2006,graph,24.75,0.013402316782571424,-0.006109178606033649,A,high
2006,graph,25.0,0.012936666285284684,-0.005260616188083455,A,high
2006,graph,25.25,0.012181460209196414,-0.0029393149366281277,A,high
2006,graph,25.5,0.011428168799376517,0.0002082751094360548,A,high
2006,graph,25.75,0.010081839852037039,-0.0018762665157494227,A,high
2006,graph,26.0,0.011831054256028489,-0.0010437706272255567,A,high
2006,graph,26.25,0.010515989983057422,-0.002934184213636735,A,high
2006,graph,26.5,0.013148708891113624,0.001317574949394481,A,high
2006,graph,26.75,0.010555864133892872,0.005290556677696401,A,high
2006,graph,27.0,0.013265817680570386,0.006840246633022962,A,high
2006,graph,27.25,0.013767856162272092,0.01065509980356652,A,high
2006,graph,27.5,0.011171152265391988,0.009634117146525704,A,high
2006,graph,27.75,0.0077205492035869,0.007347773719401075,A,high
2006,graph,28.0,0.006525841929322163,0.004524211808512827,A,high
2006,graph,28.25,0.004629430693648586,0.003038177160929577,A,high
2006,graph,28.5,0.003421331815318389,0.002586009908999136,A,high
2006,interpolation,9.5,0.0,0.0,A,high
2006,interpolation,9.75,0.0001737895386433689,0.0001737895386433689,A,high
2006,interpolation,10.0,0.0002606843079650534,0.0002606843079650534,A,high
2006,interpolation,10.25,0.0002606843079650534,0.0002606843079650534,A,high
2006,interpolation,10.5,0.0004344738466084223,0.0004344738466084223,A,high
2006,interpolation,10.75,0.0005213686159301067,0.0005213686159301067,A,high
2006,interpolation,11.0,0.0008718219413428272,0.0008718219413428272,A,high
2006,interpolation,11.25,0.0010447265623562223,0.0010447265623562223,A,high
2006,interpolation,11.5,0.0012251494936562958,0.0012251494936562958,A,high
2006,interpolation,11.75,0.001441943958145527,0.001441943958145527,A,high
2006,interpolation,12.0,0.0018794954075088133,0.0018794954075088133,A,high
2006,interpolation,12.25,0.002235095264198452,0.002235095264198452,A,high
2006,interpolation,12.5,0.0029321120017667354,0.0028461021500750298,A,high
2006,interpolation,12.75,0.003713063653645631,0.003713063653645631,A,high
2006,interpolation,13.0,0.0037627562485474803,0.0037627562485474803,A,high
2006,interpolation,13.25,0.005535628641234728,0.005535628641234728,A,high
2006,interpolation,13.5,0.006773656839697999,0.006773656839697999,A,high
2006,interpolation,13.75,0.006019859712089394,0.0059343806926437466,A,high
2006,interpolation,14.0,0.006015949479075369,0.00575756615014419,A,high
2006,interpolation,14.25,0.006539660390908165,0.006281277061976995,A,high
2006,interpolation,14.5,0.0075282413523804536,0.00736270464365181,A,high
2006,interpolation,14.75,0.0072188783446957465,0.0072188783446957465,A,high
2006,interpolation,15.0,0.006568773640928417,0.006568773640928417,A,high
2006,interpolation,15.25,0.006630728194895075,0.006630728194895075,A,high
2006,interpolation,15.5,0.006265746098316635,0.006265746098316635,A,high
2006,interpolation,15.75,0.006261384065385474,0.006261384065385474,A,high
2006,interpolation,16.0,0.0063504252559759234,0.00569887779060763,A,high
2006,interpolation,16.25,0.006620389636612263,0.005878684201527211,A,high
2006,interpolation,16.5,0.005907046347526364,0.005323532792925953,A,high
2006,interpolation,16.75,0.005537873749672628,0.005102198872852644,A,high
2006,interpolation,17.0,0.006054859291353007,0.004803479846794602,A,high
2006,interpolation,17.25,0.00553036677300769,0.004948530414398998,A,high
2006,interpolation,17.5,0.007569002580207369,0.007047633964277262,A,high
2006,interpolation,17.75,0.009314617655211091,0.008100770225840256,A,high
2006,interpolation,18.0,0.009718081347187995,0.009026819210005982,A,high
2006,interpolation,18.25,0.009814864161044379,0.009382713308705557,A,high
2006,interpolation,18.5,0.009698284393366355,0.009176915777436248,A,high
2006,interpolation,18.75,0.010425020043559325,0.00998969298527031,A,high
2006,interpolation,19.0,0.011232387713289873,0.010947173176699751,A,high
2006,interpolation,19.25,0.012438796563439292,0.011862993266277938,A,high
2006,interpolation,19.5,0.01166212434857065,0.011216133173766685,A,high
2006,interpolation,19.75,0.008803546817007837,0.008803546817007837,A,high
2006,interpolation,20.0,0.007772716168289483,0.006485250703436839,A,high
2006,interpolation,20.25,0.008795667093032375,0.008296482831664545,A,high
2006,interpolation,20.5,0.009688733498451993,0.008681604526995554,A,high
2006,interpolation,20.75,0.010423043227639294,0.00869245202807869,A,high
2006,interpolation,21.0,0.011025858739557031,0.009517850269488209,A,high
2006,interpolation,21.25,0.013448370215042115,0.012840949056740525,A,high
2006,interpolation,21.5,0.017998847807172882,0.017023053770663668,A,high
2006,interpolation,21.75,0.01900815211756865,0.018076653371492973,A,high
2006,interpolation,22.0,0.02324205544709844,0.022297997741946827,A,high
2006,interpolation,22.25,0.026366052372786424,0.026030009415522016,A,high
2006,interpolation,22.5,0.02907992892140801,0.02907992892140801,A,high
2006,interpolation,22.75,0.035519572762288995,0.035519572762288995,A,high
2006,interpolation,23.0,0.03829327196010185,0.03829327196010185,A,high
2006,interpolation,23.25,0.04214791055143488,0.04214791055143488,A,high
2006,interpolation,23.5,0.04122936611014937,0.04122936611014937,A,high
2006,interpolation,23.75,0.038943079202720096,0.038943079202720096,A,high
2006,interpolation,24.0,0.033480940994165646,0.033480940994165646,A,high
2006,interpolation,24.25,0.029680560430411135,0.029680560430411135,A,high
2006,interpolation,24.5,0.022883288978847394,0.022189590705678414,A,high
2006,interpolation,24.75,0.01937293465065286,0.014412637031817837,A,high
2006,interpolation,25.0,0.021471265218954774,0.006782067001783605,A,high
2006,interpolation,25.25,0.020058570473782237,-0.0007462271436430393,A,high
2006,interpolation,25.5,0.02327401849138658,-0.014842622533021224,A,high
2006,interpolation,25.75,0.0336191090222661,-0.030367130714516407,A,high
2006,interpolation,26.0,0.03388322875249655,-0.030788140337341823,A,high
2006,interpolation,26.25,0.03732232719048547,-0.035937110286150854,A,high
