year,threshold_c,outcome,high,middle,difference
1994,10.0,A,0.9997393156920354,0.9992595093028896,0.0004798063891457242
1994,10.0,A_coslat,0.9997585575309196,0.9992237955556963,0.0005347619752232857
1994,10.0,A_new344,0.9996530523732218,0.9990471788787523,0.000605873494469574
1994,10.0,C,0.9908078688277779,0.9902543397086107,0.0005535291191672101
1994,10.0,C8,0.9922405838242908,0.991760777435145,0.0004798063891456872
1994,10.0,C_coslat,0.9863843373789347,0.9857135157752612,0.0006708216036734882
1994,10.0,S_km2,3220099.3817598834,3218553.954634229,1545.4271256534073
1994,10.0,largest_km2,3191331.735960229,3189548.8524160497,1782.8835441791452
1994,10.25,A,0.9996963107661895,0.9990851632950299,0.0006111474711596824
1994,10.25,A_coslat,0.9996791894143238,0.9989945203747003,0.0006846690396234608
1994,10.25,A_new344,0.9995958166420861,0.9988805521140246,0.0007152645280615136
1994,10.25,C,0.9907648639019321,0.9901045679440914,0.0006602959578406361
1994,10.25,C8,0.9921975788984448,0.9915372829406043,0.0006602959578406361
1994,10.25,C_coslat,0.9863049692623388,0.9855295938037485,0.0007753754585901884
1994,10.25,S_km2,3219960.8655157425,3217992.396772785,1968.468742957494
1994,10.25,largest_km2,3191193.219716089,3189066.446694114,2126.773021974756
1994,10.5,A,0.999378329364799,0.9986681830990825,0.000710146265716379
1994,10.5,A_coslat,0.9993449106707418,0.9984501686357833,0.000894742034958392
1994,10.5,A_new344,0.9993556897686293,0.9983582946944919,0.0009973950741375786
1994,10.5,C,0.9904468825005414,0.9897121619914845,0.0007347205090569112
1994,10.5,C8,0.9918795974970541,0.9911448769879975,0.0007347205090568742
1994,10.5,C_coslat,0.9859706905187569,0.9850305952743149,0.0009400952444417928
1994,10.5,S_km2,3218936.6668091826,3216649.3289849125,2287.3378242702843
1994,10.5,largest_km2,3190169.0210095285,3187802.5310457493,2366.489963779071
1994,10.75,A,0.9992914345954772,0.9982220034128259,0.0010694311826512741
1994,10.75,A_coslat,0.9992644298477149,0.9978561602821813,0.0014082695655335264
1994,10.75,A_new344,0.9992400405597034,0.9979279998788789,0.0013120406808245406
1994,10.75,C,0.9903599877312197,0.9892168338185469,0.001143153912672797
1994,10.75,C8,0.9917927027277326,0.9907232715450812,0.0010694311826512741
1994,10.75,C_coslat,0.9858902096957299,0.9843458805017461,0.0015443291939836918
1994,10.75,S_km2,3218656.7840551697,3215212.2114190455,3444.572636124057
1994,10.75,largest_km2,3189889.1382555156,3186207.1092008655,3682.0290546499505
1994,11.0,A,0.9988888030344758,0.9978967289475694,0.0009920740869063804
1994,11.0,A_coslat,0.998768387367121,0.9974870676742063,0.001281319692914747
1994,11.0,A_new344,0.9988243306547574,0.9975932068940884,0.0012311237606691023
1994,11.0,C,0.9899573561702182,0.9889161335966309,0.0010412225735873342
1994,11.0,C8,0.9913900711667312,0.9903488485931438,0.0010412225735873342
1994,11.0,C_coslat,0.985394167215136,0.9840221411032545,0.0013720261118815487
1994,11.0,S_km2,3217359.9323456213,3214164.522198431,3195.410147190249
1994,11.0,largest_km2,3188592.286545967,3185238.57211976,3353.714426207356
1994,11.25,A,0.998801908265154,0.9971641513804471,0.001637756884706872
1994,11.25,A_coslat,0.998687906544094,0.9966501308676524,0.002037775676441663
1994,11.25,A_new344,0.9987086814458315,0.996855347276802,0.0018533341690294043
1994,11.25,C,0.9898704614008965,0.9881332380739543,0.001737223326942335
1994,11.25,C8,0.9913031763974095,0.9896162710260216,0.0016869053713878628
1994,11.25,C_coslat,0.985313686392109,0.9831385907698325,0.0021750956222765052
1994,11.25,S_km2,3217080.0495916083,3211804.934519969,5275.115071639419
1994,11.25,largest_km2,3188312.4037919543,3182716.9133743416,5595.490417613182
1994,11.5,A,0.9979484644304842,0.996112909666433,0.0018355547640513208
1994,11.5,A_coslat,0.9976125652898031,0.9954373019018837,0.0021752633879195127
1994,11.5,A_new344,0.9977531413134678,0.9957038689061815,0.002049272407286399
1994,11.5,C,0.9890170175662267,0.9870451349456099,0.0019718826206168716
1994,11.5,C8,0.9904497325627396,0.9885896035553478,0.001860129007391816
1994,11.5,C_coslat,0.9842383451378183,0.9818350553850971,0.002403289752721157
1994,11.5,S_km2,3214331.159034589,3208418.9490533136,5912.209981275412
1994,11.5,largest_km2,3185563.5132349343,3179212.199539568,6351.31369536696
1994,11.75,A,0.9972868704361822,0.9945777889701507,0.002709081466031512
1994,11.75,A_coslat,0.996794037776458,0.9937773906406845,0.0030166471357735425
1994,11.75,A_new344,0.9971687698902665,0.9940124872274329,0.0031562826628334464
1994,11.75,C,0.9883554235719249,0.9854977271769768,0.0028576963949480025
1994,11.75,C8,0.9897881385684376,0.9870790571024061,0.0027090814660314746
1994,11.75,C_coslat,0.9834198176244732,0.9801751441238981,0.0032446735005751495
1994,11.75,S_km2,3212200.2051163134,3203474.418886864,8725.786229449945
1994,11.75,largest_km2,3183432.5593166593,3174228.093462218,9204.465854441127
1994,12.0,A,0.9965686976272942,0.9930522707932146,0.003516426834079526
1994,12.0,A_coslat,0.9959655512682359,0.9919771006256083,0.00398845064262765
1994,12.0,A_new344,0.9963274172233247,0.9925885014836249,0.0037389157396998294
1994,12.0,C,0.9875942458371907,0.9836374226623218,0.003956823174868933
1994,12.0,C8,0.9890699657595494,0.9854786467265749,0.003591319032974568
1994,12.0,C_coslat,0.9825119629996549,0.9780082134394767,0.00450374956017822
1994,12.0,S_km2,3209887.014285865,3198560.8178497623,11326.196436103122
1994,12.0,largest_km2,3180980.852242071,3168236.1660432406,12744.686198830294
1994,12.25,A,0.9957320172582312,0.9908953466924846,0.004836670565746622
1994,12.25,A_coslat,0.9949042421980586,0.9895178718762375,0.005386370321821099
1994,12.25,A_new344,0.9954499026143103,0.9902949879443991,0.005154914669911322
1994,12.25,C,0.9866496104526253,0.9814886646047322,0.00516094584789321
1994,12.25,C8,0.9882332853904865,0.98339661482474,0.004836670565746659
1994,12.25,C_coslat,0.981211436873259,0.9755888454047259,0.005622591468532945
1994,12.25,S_km2,3207192.1178294974,3191613.4968289263,15578.621000571487
1994,12.25,largest_km2,3177938.2392627844,3161315.1473494754,16623.091913308792
1994,12.5,A,0.994399646516121,0.9891840457941138,0.005215600722007219
1994,12.5,A_coslat,0.9934239849224654,0.987517220854791,0.005906764067674504
1994,12.5,A_new344,0.994040073300322,0.9884629677491802,0.00557710555114177
1994,12.5,C,0.9852531748500164,0.9794877556061823,0.005765419243834113
1994,12.5,C8,0.9869009146483764,0.9815846780152601,0.005316236633116274
1994,12.5,C_coslat,0.9795735560709048,0.9731725455974676,0.00640101047343733
1994,12.5,S_km2,3202900.632903775,3186101.500973251,16799.13193052371
1994,12.5,largest_km2,3173440.4053274295,3154870.341460524,18570.063866905093
1994,12.75,A,0.9932938344734561,0.9865187108199137,0.006775123653542492
1994,12.75,A_coslat,0.9920402687269378,0.9844988154681619,0.007541453258775939
1994,12.75,A_new344,0.993041861290681,0.9856533422194271,0.0073885190712539295
1994,12.75,C,0.9839656419150061,0.9763084396832072,0.0076572022317987765
1994,12.75,C8,0.9856133817133661,0.9786921256472286,0.006921256066137397
1994,12.75,C_coslat,0.9780214107484838,0.9695054242443827,0.008515986504101089
1994,12.75,S_km2,3199338.8797356877,3177516.619526768,21822.260208919644
1994,12.75,largest_km2,3169293.340244616,3144629.9587154444,24663.381529171795
1994,13.0,A,0.9922830361964796,0.9836208972885329,0.008662138907946834
1994,13.0,A_coslat,0.9908006897679583,0.9809997358968889,0.009800953871069348
1994,13.0,A_new344,0.9920842506701345,0.982974629476249,0.00910962119388529
1994,13.0,C,0.9829333412614156,0.9740237288262271,0.008909612435188397
1994,13.0,C8,0.9845380759613119,0.9759710914622227,0.008566984499089178
1994,13.0,C_coslat,0.9767818317895042,0.9667445295894458,0.010037302200058459
1994,13.0,S_km2,3196083.160113895,3168182.9388218173,27900.221292077254
1994,13.0,largest_km2,3165968.3627787493,3137271.044343882,28697.318434867233
1994,13.25,A,0.9905328196396573,0.9803912872315431,0.010141532408114181
1994,13.25,A_coslat,0.9888388011302855,0.97705794571181,0.011780855418475511
1994,13.25,A_new344,0.9901998361053838,0.9800382009734318,0.01016163513195197
1994,13.25,C,0.9812949404074022,0.9707889485312333,0.010505991876168852
1994,13.25,C8,0.9828136652556068,0.9723289711063191,0.01048469414928769
1994,13.25,C_coslat,0.974983009992504,0.9628161872495905,0.01216682274291355
1994,13.25,S_km2,3190445.8192950357,3157780.561737509,32665.257557527006
1994,13.25,largest_km2,3160691.173521236,3126852.0142381913,33839.15928304506
1994,13.5,A,0.9884439566801965,0.9763381540765241,0.012105802603672259
1994,13.5,A_coslat,0.986464375554715,0.9724217508269047,0.014042624727810185
1994,13.5,A_new344,0.9878274245271319,0.9757072963656365,0.0121201281614954
1994,13.5,C,0.9793615498745906,0.9666022191898483,0.012759330684742295
1994,13.5,C8,0.9809452248124518,0.9684015537729668,0.012543671039484913
1994,13.5,C_coslat,0.9727715702299152,0.9579378992092712,0.014833671020643998
1994,13.5,S_km2,3183717.7190605407,3144725.6669646315,38992.05209590914
1994,13.5,largest_km2,3154463.840493828,3113366.8142943853,41097.02619944249
1994,13.75,A,0.9862315767646282,0.9721502855925582,0.014081291172069984
1994,13.75,A_coslat,0.983746314294662,0.9675054598246501,0.01624085447001189
1994,13.75,A_new344,0.9855094252861517,0.971467465030395,0.014041960255756806
1994,13.75,C,0.9768564432860352,0.9626140215231168,0.01424242176291842
1994,13.75,C8,0.9787328448968836,0.9642358351962111,0.01449700970067247
1994,13.75,C_coslat,0.969881924685016,0.9532968780915687,0.016585046593447283
1994,13.75,S_km2,3176591.7782412507,3131236.7979120277,45354.98032922329
1994,13.75,largest_km2,3146395.0449083853,3100521.0727701676,45873.9721382175
1994,14.0,A,0.9828386772245391,0.966955840335859,0.015882836888680158
1994,14.0,A_coslat,0.9794998040479749,0.9617577038806586,0.017742100167316255
1994,14.0,A_new344,0.9824800843802531,0.9663570642598778,0.016123020120375402
1994,14.0,C,0.9734189456532284,0.956615424286762,0.016803521366466272
1994,14.0,C8,0.9751215577254334,0.958741785644587,0.0163797720808464
1994,14.0,C_coslat,0.9655527680444006,0.94645928488877,0.019093483155630458
1994,14.0,S_km2,3165663.455687634,3114505.8064454123,51157.649242221996
1994,14.0,largest_km2,3135323.07461727,3081199.9568062113,54123.117811058495
1994,14.25,A,0.9804927258793681,0.9614682767690361,0.019024449110332037
1994,14.25,A_coslat,0.9766467187267639,0.955631484878729,0.021015233848034942
1994,14.25,A_new344,0.9804723254791538,0.9611099087539904,0.019362416725163405
1994,14.25,C,0.9708531677952621,0.9513001543430623,0.019553013452199768
1994,14.25,C8,0.9725949800731083,0.9535266387913724,0.019068341281735807
1994,14.25,C_coslat,0.9623756330507333,0.9405568715318081,0.02181876151892496
1994,14.25,S_km2,3158107.2894374407,3096830.698773306,61276.590664134514
1994,14.25,largest_km2,3127058.8605721802,3064079.796389446,62979.064182733964
1994,14.5,A,0.9776128991849552,0.9547241377592434,0.022888761425711796
1994,14.5,A_coslat,0.9732151068763185,0.9483037152099648,0.02491139166635366
1994,14.5,A_new344,0.9773549156999756,0.9542438127314946,0.02311110296848092
1994,14.5,C,0.9678920217130299,0.9427000257598102,0.02519199595321971
1994,14.5,C8,0.9699792560709158,0.9465826410507406,0.02339661502017513
1994,14.5,C_coslat,0.9586277040259711,0.9311003969430846,0.027527307082886494
1994,14.5,S_km2,3148831.543237707,3075108.2382127717,73723.3050249354
1994,14.5,largest_km2,3117521.189582322,3036379.3065724424,81141.88300987985
1994,14.75,A,0.9733992564485107,0.9476821187387893,0.025717137709721505
1994,14.75,A_coslat,0.9680457834395645,0.9403583327549411,0.02768745068462349
1994,14.75,A_new344,0.9734935952172751,0.9469407563863547,0.02655283883092045
1994,14.75,C,0.9634223493684665,0.9344056147786315,0.029016734589835003
1994,14.75,C8,0.9657656133344713,0.9387139414422164,0.02705167189225488
1994,14.75,C_coslat,0.9529851237248709,0.9218849108472091,0.0311002128776617
1994,14.75,S_km2,3135259.6568893245,3052426.324299634,82833.33258969027
1994,14.75,largest_km2,3103124.647476308,3009663.5145121217,93461.13296418653
1994,15.0,A,0.9682974898881328,0.9394917360508925,0.028805753837240194
1994,15.0,A_coslat,0.9618927821301607,0.9314640446260559,0.03042873750410476
1994,15.0,A_new344,0.9682758704314901,0.9383228095649311,0.02995306086655891
1994,15.0,C,0.9577970902581109,0.9255152539867897,0.03228183627132127
1994,15.0,C8,0.9601887793390822,0.9305585390824983,0.029630240256583822
1994,15.0,C_coslat,0.9465078929374874,0.9118570098672127,0.03465088307027453
1994,15.0,S_km2,3118827.177852942,3026045.601029372,92781.57682357077
1994,15.0,largest_km2,3085006.0308537777,2981028.2044467013,103977.82640707586
1994,15.25,A,0.9640614862581685,0.9324951079707322,0.03156637828743628
1994,15.25,A_coslat,0.9567446227497564,0.9233703248752695,0.03337429787448698
1994,15.25,A_new344,0.9637210371763761,0.9311953856977407,0.03252565147863532
1994,15.25,C,0.9535527017318777,0.9182046111083112,0.0353480906235664
1994,15.25,C8,0.9558647194595152,0.9221067661251081,0.0337579533344072
1994,15.25,C_coslat,0.9414315942083178,0.9036961121167352,0.03773548209158262
1994,15.25,S_km2,3105183.268429876,3003509.888567436,101673.37986243998
1994,15.25,largest_km2,3071335.1141910553,2957481.0694648586,113854.04472619668
1994,15.5,A,0.9602104663958895,0.9246912224404132,0.03551924395547631
1994,15.5,A_coslat,0.952331820623033,0.9148731892411434,0.037458631381889616
1994,15.5,A_new344,0.9600104224984379,0.923491074847298,0.03651934765113988
1994,15.5,C,0.9503575971038192,0.9106606869254458,0.03969691017837337
1994,15.5,C8,0.9524946633283867,0.9142485260540852,0.03824613727430152
1994,15.5,C_coslat,0.9377463781783745,0.895366284677813,0.04238009350056134
1994,15.5,S_km2,3092779.368250072,2978374.049077008,114405.31917306408
1994,15.5,largest_km2,3061043.8769895383,2933182.549624741,127861.32736479724
1994,15.75,A,0.9558457376957028,0.9162099430146418,0.03963579468106097
1994,15.75,A_coslat,0.947560129215054,0.9055671546773887,0.04199297453766526
1994,15.75,A_new344,0.9562141907715369,0.9150652669806876,0.041148923790849334
1994,15.75,C,0.9447850248300887,0.9016253063538028,0.04315971847628597
1994,15.75,C8,0.9469001112359182,0.9053173774625208,0.04158273377339746
1994,15.75,C_coslat,0.9315229546548681,0.8856486006719435,0.045874353982924575
1994,15.75,S_km2,3078720.843224184,2951056.3651500195,127664.4780741646
1994,15.75,largest_km2,3043094.961455462,2904080.139690434,139014.82176502762
1994,16.0,A,0.95098544356091,0.9062465367650062,0.044738906795903755
1994,16.0,A_coslat,0.942008328612622,0.8949537286178665,0.04705459999475562
1994,16.0,A_new344,0.9509282695292397,0.9047863968986997,0.04614187263054015
1994,16.0,C,0.9398313748860737,0.891565830171194,0.048265544714879684
1994,16.0,C8,0.9417326429086184,0.8956001121836406,0.04613253072497773
1994,16.0,C_coslat,0.925804808664787,0.8747880588895175,0.05101674977526949
1994,16.0,S_km2,3063066.1321480437,2918964.841088604,144101.29105943922
1994,16.0,largest_km2,3027139.557009718,2871679.180232294,155460.37677742433
1994,16.25,A,0.9468074482552349,0.8955801994021059,0.051227248853129015
1994,16.25,A_coslat,0.9375254532629128,0.8837808248440534,0.05374462841885933
1994,16.25,A_new344,0.9465202504259093,0.8938796425911203,0.05264060783478904
1994,16.25,C,0.935699304527359,0.8811564234181798,0.05454288110917923
1994,16.25,C8,0.9376956757746343,0.8845418184955126,0.05315385727912177
1994,16.25,C_coslat,0.9214849191280597,0.8641493509179443,0.057335568210115394
1994,16.25,S_km2,3049609.064000746,2884609.2187690567,164999.84523168873
1994,16.25,largest_km2,3013830.4103165376,2838151.1157421363,175679.29457440073
1994,16.5,A,0.9430883087138214,0.8851315569248538,0.057956751788967566
1994,16.5,A_coslat,0.9334070251397875,0.8729261200237962,0.06048090511599136
1994,16.5,A_new344,0.9432728892383881,0.8833702497388428,0.059902639499545295
1994,16.5,C,0.9320268207497978,0.8701524553162888,0.06187436543350892
1994,16.5,C8,0.9341476267374564,0.8733933489504965,0.06075427778695989
1994,16.5,C_coslat,0.9173709021157808,0.8527743442421468,0.06459655787363401
1994,16.5,S_km2,3037629.942293709,2850954.7784033306,186675.1638903784
1994,16.5,largest_km2,3002001.563980268,2802708.00539764,199293.55858262783
1994,16.75,A,0.9387087674002285,0.8758843794155405,0.06282438798468797
1994,16.75,A_coslat,0.9282744430872087,0.8631665886830563,0.06510785440415238
1994,16.75,A_new344,0.9391675685485085,0.8743599601387673,0.06480760840974124
1994,16.75,C,0.9274963865625642,0.861283550913296,0.06621283564926812
1994,16.75,C8,0.9296710251709737,0.8646372455362918,0.06503377963468186
1994,16.75,C_coslat,0.911919796060639,0.8434809884146385,0.06843880764600059
1994,16.75,S_km2,3023523.7067431645,2821170.1834460427,202353.52329712143
1994,16.75,largest_km2,2987409.311683662,2774141.805052507,213267.50663115457
1994,17.0,A,0.9329632510785558,0.8660067227130286,0.0669565283655273
1994,17.0,A_coslat,0.9220673272097605,0.8529764091743591,0.0690909180354015
1994,17.0,A_new344,0.9329484367581536,0.864270171188909,0.06867826556924468
1994,17.0,C,0.9212606969935496,0.8513511730812461,0.06990952391230339
1994,17.0,C8,0.9240395585093584,0.8550813286075485,0.06895822990180996
1994,17.0,C_coslat,0.9052918406520613,0.8334383915842695,0.07185344906779183
1994,17.0,S_km2,3005017.748975061,2789354.853447764,215662.89552729702
1994,17.0,largest_km2,2967324.5357717215,2742150.221632333,225174.31413938865
1994,17.25,A,0.9275875063324,0.8556291203936354,0.07195838593876462
1994,17.25,A_coslat,0.9159579643938534,0.842319268185712,0.07363869620814138
1994,17.25,A_new344,0.9273269012435531,0.8534607944488971,0.07386610679465595
1994,17.25,C,0.9154932655351131,0.8411397260163316,0.07435353951878147
1994,17.25,C8,0.9187791627950596,0.8443891535900013,0.07439000920505823
1994,17.25,C_coslat,0.8986368676923747,0.8230391404788565,0.07559772721351825
1994,17.25,S_km2,2987702.8029067325,2755929.2290991847,231773.57380754765
1994,17.25,largest_km2,2948747.9906842676,2709259.773227947,239488.21745632062
1994,17.5,A,0.9227091632276467,0.8441684037635963,0.07854075946405048
1994,17.5,A_coslat,0.9104570824339359,0.8307848745785403,0.07967220785539546
1994,17.5,A_new344,0.9221731324302335,0.8425156106592356,0.07965752177099798
1994,17.5,C,0.9108670648044418,0.8276813526471143,0.08318571215732747
1994,17.5,C8,0.913630786320596,0.8332491315794005,0.08038165474119552
1994,17.5,C_coslat,0.8933984229157242,0.8090954522797856,0.08430297063593879
1994,17.5,S_km2,2971989.9571987945,2719014.9595934707,252974.99760532365
1994,17.5,largest_km2,2933847.2801901326,2665911.173162427,267936.1070277053
1994,17.75,A,0.9166824727502548,0.8316044253503048,0.08507804739995006
1994,17.75,A_coslat,0.9037635209925939,0.8181116616662424,0.08565185932635151
1994,17.75,A_new344,0.9160247940596884,0.8286038865039798,0.0874209075557086
1994,17.75,C,0.9052277400252434,0.8156942945853709,0.08953344543987252
1994,17.75,C8,0.9080753533641651,0.820944530558267,0.08713082280589801
1994,17.75,C_coslat,0.8870795384871482,0.7971259161689436,0.08995362231820452
1994,17.75,S_km2,2952578.3546183016,2678547.1511497474,274031.203468554
1994,17.75,largest_km2,2915683.3589058425,2627301.589996219,288381.7689096234
1994,18.0,A,0.9103288870171723,0.8200882926161919,0.09024059440098038
1994,18.0,A_coslat,0.896841163665957,0.8062673089450955,0.09057385472086148
1994,18.0,A_new344,0.9091692528107643,0.8168418816335,0.09232737117726435
1994,18.0,C,0.898473309499098,0.8011550665609174,0.09731824293818052
1994,18.0,C8,0.9008361059642475,0.809634975229188,0.09120113073505946
1994,18.0,C_coslat,0.8794499404789254,0.7821544189365803,0.097295521542345
1994,18.0,S_km2,2932113.842350025,2641454.38975153,290659.45259849523
1994,18.0,largest_km2,2893927.749998609,2580471.6229858687,313456.12701274065
1994,18.25,A,0.9007164907311292,0.8077867974013556,0.0929296933297737
1994,18.25,A_coslat,0.8862846229043441,0.7936565183133135,0.09262810459103055
1994,18.25,A_new344,0.8994724042413011,0.8041639796992116,0.09530842454208943
1994,18.25,C,0.8896620391593424,0.7875658335880337,0.10209620557130865
1994,18.25,C8,0.8921754285924091,0.7947853114486098,0.09739011714379937
1994,18.25,C_coslat,0.8703244396914082,0.767785033869528,0.10253940582188008
1994,18.25,S_km2,2901152.8999802717,2601832.0236864355,299320.87629383587
1994,18.25,largest_km2,2865547.185457216,2536701.532115447,328845.65334176924
1994,18.5,A,0.8936859861811509,0.7957548974751187,0.09793108870603207
1994,18.5,A_coslat,0.8785705014326172,0.7814440806720176,0.09712642076059956
1994,18.5,A_new344,0.8927617899385427,0.7919789982742725,0.10078279166427022
1994,18.5,C,0.8828936746658896,0.7745231831590925,0.10837049150679723
1994,18.5,C8,0.8850179461592967,0.7817940465135607,0.10322389964573608
1994,18.5,C_coslat,0.8629214155198953,0.7543586030720112,0.10856281244788406
1994,18.5,S_km2,2878508.073474499,2563078.007608702,315430.0658657973
1994,18.5,largest_km2,2843746.69609084,2494691.9502939377,349054.7457969021
1994,18.75,A,0.8845470563934409,0.7826000356325595,0.10194702076088132
1994,18.75,A_coslat,0.869085035514324,0.7677563284461427,0.10132870706818127
1994,18.75,A_new344,0.8829530765922691,0.7787224062221586,0.10423067037011051
1994,18.75,C,0.8748458277030594,0.7608910247480329,0.11395480295502636
1994,18.75,C8,0.8769091655282762,0.7703217027892953,0.1065874627389809
1994,18.75,C_coslat,0.8546678641223767,0.740093828819929,0.11457403530244777
1994,18.75,S_km2,2849072.1378286346,2520706.9996654564,328365.13816317794
1994,18.75,largest_km2,2817825.071700616,2450783.5992043144,367041.4724963017
1994,19.0,A,0.87558381461856,0.7691922705768031,0.10639154404175714
1994,19.0,A_coslat,0.8595176235277817,0.7541767589556362,0.10534086457214557
1994,19.0,A_new344,0.8742787925862978,0.7653303543385309,0.10894843824776697
1994,19.0,C,0.8657327027880596,0.7474029682632072,0.11832973452485222
1994,19.0,C8,0.8685411970566995,0.7536045696321226,0.11493662742457682
1994,19.0,C_coslat,0.8450405290667966,0.7266356516949849,0.11840487737181167
1994,19.0,S_km2,2820202.0825603977,2477521.4058920066,342680.67666839156
1994,19.0,largest_km2,2788472.251976428,2407339.391633199,381132.860343229
1994,19.25,A,0.8660243058044003,0.75428823840284,0.11173606740156024
1994,19.25,A_coslat,0.8494511024476777,0.7393730105451054,0.11007809190257238
1994,19.25,A_new344,0.863800454536415,0.7502507865926565,0.11354966794375854
1994,19.25,C,0.8567949924814448,0.7304199673345129,0.12637502514693197
1994,19.25,C8,0.8592986479436778,0.7373877904668147,0.12191085747686307
1994,19.25,C_coslat,0.8358050344699781,0.7095027911716546,0.12630224329832354
1994,19.25,S_km2,2789411.487513032,2429516.4269581866,359895.0605548455
1994,19.25,largest_km2,2759684.4320108234,2352638.181095069,407046.2509157545
1994,19.5,A,0.8560435031835792,0.7396203688125315,0.11642313437104794
1994,19.5,A_coslat,0.8389633094996504,0.7241524183710569,0.1148108911285934
1994,19.5,A_new344,0.8538186297810365,0.734984721115384,0.11883390866565251
1994,19.5,C,0.8454109644308967,0.71639473584538,0.12901622858551667
1994,19.5,C8,0.8480740053981006,0.7239821782836455,0.12409182711445517
1994,19.5,C_coslat,0.8239378032451449,0.6955471474832952,0.1283906557618497
1994,19.5,S_km2,2757263.9308006843,2382272.1133074895,374991.81749319466
1994,19.5,largest_km2,2723017.1717439485,2307463.765586628,415553.4061573203
1994,19.75,A,0.8461955383833056,0.7257274353055228,0.12046810307778284
1994,19.75,A_coslat,0.8282143590042216,0.7100427552198946,0.11817160378432705
1994,19.75,A_new344,0.8442166444219463,0.7207527431026022,0.12346390131934411
1994,19.75,C,0.8361175320512094,0.7023511646562176,0.1337663673949918
1994,19.75,C8,0.838954836810228,0.7073137210955286,0.13164111571469939
1994,19.75,C_coslat,0.8141872789925003,0.6814602627774176,0.1327270162150828
1994,19.75,S_km2,2725544.236609201,2337523.8215332665,388020.41507593426
1994,19.75,largest_km2,2693083.592669344,2262230.2790225637,430853.3136467808
1994,20.0,A,0.8350503469319387,0.7098390511571936,0.1252112957747452
1994,20.0,A_coslat,0.8165316276001352,0.6941481087190337,0.12238351888110144
1994,20.0,A_new344,0.8330294539281374,0.704119007870086,0.12891044605805127
1994,20.0,C,0.8228785201693669,0.6869427539686939,0.13593576620067316
1994,20.0,C8,0.8267322392317035,0.6932028808133954,0.13352935841830804
1994,20.0,C_coslat,0.8005065922168436,0.6661057489780245,0.13440084323881915
1994,20.0,S_km2,2689646.254466427,2286348.3049059315,403297.9495604955
1994,20.0,largest_km2,2650441.5425801943,2212600.7276485115,437840.81493168254
1994,20.25,A,0.8235879034293542,0.693677311597046,0.12991059183230821
1994,20.25,A_coslat,0.804756861224079,0.6779867520172008,0.126770109206878
1994,20.25,A_new344,0.8218114500717406,0.6885547068954739,0.13325674317626668
1994,20.25,C,0.8116941508809465,0.6691503706627872,0.14254378021815936
1994,20.25,C8,0.8147255728473781,0.6776243651681191,0.13710120767925907
1994,20.25,C_coslat,0.7891869397887672,0.6482291499945502,0.14095778979421703
1994,20.25,S_km2,2652726.4228095314,2234292.3271636027,418434.09564592876
1994,20.25,largest_km2,2614417.371012942,2155292.545821406,459124.8251915359
1994,20.5,A,0.8100378829779293,0.6780280145841467,0.1320098683937826
1994,20.5,A_coslat,0.791430322201841,0.6624637123147383,0.12896660988710268
1994,20.5,A_new344,0.8083651226652323,0.6718380732647034,0.13652704940052893
1994,20.5,C,0.7987881347617339,0.6518844941075819,0.14690364065415223
1994,20.5,C8,0.8013936607617901,0.6624758760953453,0.13891778466644472
1994,20.5,C_coslat,0.7764239574163755,0.6313121118480363,0.14511184556833936
1994,20.5,S_km2,2609082.633079942,2183886.8956223503,425195.7374575915
1994,20.5,largest_km2,2572847.879972479,2099680.2101372047,473167.6698352739
1994,20.75,A,0.7968221135711331,0.6600504342956744,0.1367716792754586
1994,20.75,A_coslat,0.7784887009036373,0.6447126108498188,0.13377609005381866
1994,20.75,A_new344,0.7940266538627839,0.6547502684596727,0.13927638540311127
1994,20.75,C,0.7863050089891908,0.6292054910186119,0.1570995179705788
1994,20.75,C8,0.7885527435459463,0.6423618411986031,0.14619090234734325
1994,20.75,C_coslat,0.7641759352827787,0.6092111770970831,0.15496475818569558
1994,20.75,S_km2,2566515.4455858213,2125982.205605857,440533.2399799647
1994,20.75,largest_km2,2532640.4929550216,2026632.5239259538,506007.96902906755
1994,21.0,A,0.783912886277906,0.6400155904941515,0.1438972957837544
1994,21.0,A_coslat,0.7656166473652218,0.625062362842571,0.14055428452265067
1994,21.0,A_new344,0.7803555772671312,0.6347022279711122,0.1456533492960191
1994,21.0,C,0.7722691302168995,0.607536823443192,0.16473230677370723
1994,21.0,C8,0.7744315623003063,0.6179923835289617,0.1564391787713447
1994,21.0,C_coslat,0.7500362768857015,0.588046050287087,0.16199022659861448
1994,21.0,S_km2,2524935.6115496424,2061451.1952451386,463484.4163045035
1994,21.0,largest_km2,2487431.783196692,1956839.066803714,530592.7163929777
1994,21.25,A,0.7709486943853103,0.6204690536993832,0.1504796406859271
1994,21.25,A_coslat,0.7524150294814879,0.6059877692064072,0.14642726027508055
1994,21.25,A_new344,0.7668712757297961,0.6149426162758856,0.1519286594539105
1994,21.25,C,0.759408323849969,0.5856287544022675,0.17377956944770148
1994,21.25,C8,0.7618487707321648,0.593727466422899,0.16812130430926595
1994,21.25,C_coslat,0.7371464145226163,0.5668003170370141,0.17034609748560234
1994,21.25,S_km2,2483178.7398900874,1998492.9919811103,484685.74790897727
1994,21.25,largest_km2,2446007.9100118917,1886274.512157385,559733.3978545066
1994,21.5,A,0.757233827443204,0.6014956008432005,0.15573822660000355
