outcome,subset,reference,threshold_c,improvement_pp,lower_pp,upper_pp
C,all,simple,20.25,-0.0016447686757817155,-0.01773500496705968,0.014016667706951872
C,all,simple,20.5,-0.0006236125736464437,-0.019130103533172706,0.01450855556971538
C,all,simple,20.75,0.00167386987724626,-0.02005823416451579,0.019624346537315793
C,all,simple,21.0,0.007179373790068429,-0.018855867443736442,0.028217057583452464
C,all,simple,21.25,0.010513395234319977,-0.00829759930281102,0.029269823704106145
C,all,simple,21.5,0.008343229619646453,-0.01236692698896471,0.02814007143275597
C,all,simple,21.75,0.01207656189238408,-0.007200415759326037,0.030021148650636043
C,all,simple,22.0,0.02501770420608486,0.007115904054525872,0.04193537245715786
C,all,simple,22.25,0.020672940313575992,0.002002659881542206,0.04204652754057578
C,all,simple,22.5,0.038020772185607316,0.01404164545190279,0.06512756421486544
C,all,simple,22.75,0.047394198039182094,0.025966552924376617,0.06655215520028426
C,all,simple,23.0,0.06275671630901494,0.0413110424523448,0.08708683105622401
C,all,simple,23.25,0.07414652494951438,0.0496740935248611,0.09856330155706772
C,all,simple,23.5,0.08098448068548159,0.05448164030703314,0.1035454762831142
C,all,simple,23.75,0.06234142938550116,0.04108033700732311,0.08285350051608324
C,all,simple,24.0,0.03422024662684583,0.004444938101861853,0.06617123334641586
C,all,simple,24.25,0.06625586387377114,0.03583960415292342,0.09569767188695319
C,all,simple,24.5,0.08450181985255027,0.062241508326128084,0.10821910726697345
C,all,simple,24.75,0.03926354260812153,0.01147540822611784,0.06364994266869511
C,all,simple,25.0,0.022075418783461108,-0.004418285834596012,0.0440568742888438
C,all,simple,25.25,0.00245196868389055,-0.02106258701851695,0.020579637961683432
C,all,simple,25.5,-0.00501126130060264,-0.014527434877680212,0.004337172135896843
C,all,simple,25.75,0.00688880881814736,-0.0039089769513336635,0.016647817915493576
C,all,simple,26.0,0.019158551574263223,4.775456912846162e-05,0.03797432174103056
C,all,simple,26.25,0.01791851162425635,-0.0005055950664039762,0.03450805162868931
C,all,simple,26.5,0.0014221797149163624,-0.009205954843097164,0.011116803889841195
C,all,simple,26.75,-0.002501675707439273,-0.010273336529289403,0.005887324774559617
C,all,simple,27.0,-0.004940826902715198,-0.01160017128705549,0.001963449536184331
C,all,simple,27.25,-0.003823611098663302,-0.007646474080583259,-0.0005513626397688545
C,all,simple,27.5,-0.0014166856093339065,-0.0064991849664776625,0.0029636489093486157
C,all,simple,27.75,0.00181791823367678,-0.0017278823120297883,0.005121410898516636
C,all,simple,28.0,0.00040795977961109123,-0.0021209990228933727,0.003219511727786335
C,all,simple,28.25,0.0003631739389411414,-0.000714093584207039,0.0014247780665677305
C,all,simple,28.5,-2.085984194572487e-05,-0.0014838532411521293,0.0009275501064443781
C,all,variogram,9.5,0.001250223548344791,-0.0001747751161419077,0.002597416809972718
C,all,variogram,9.75,0.0012506885903999891,-0.000384258954152123,0.0028649354315194954
C,all,variogram,10.0,0.002621869543778272,0.0008633421233915002,0.004523436524394476
C,all,variogram,10.25,0.002077529120882273,0.0005628899683732046,0.003736921355382634
C,all,variogram,10.5,0.002230367297300809,0.0008917085778326591,0.0037487453565042536
C,all,variogram,10.75,0.0029932368644229284,0.001665101513782615,0.004297436529225936
C,all,variogram,11.0,0.002164057030691391,0.0008755962670531857,0.003406427987238835
C,all,variogram,11.25,0.00296044538834152,0.0010315981807144168,0.004865924637854092
C,all,variogram,11.5,0.003157619529945995,0.001298328210023333,0.004886877887059374
C,all,variogram,11.75,0.004431614785247352,0.0021528001831321256,0.006478483816362575
C,all,variogram,12.0,0.0027365541590002825,0.000711177177197856,0.004424038092284563
C,all,variogram,12.25,0.00258503720013579,-0.00030358162893155753,0.0051971840528989965
C,all,variogram,12.5,0.0016427279040485403,-0.0009506434980611999,0.003946374392793588
C,all,variogram,12.75,0.001000237725607134,-0.0009856383686183442,0.0030641372289016786
C,all,variogram,13.0,-0.0007232771205990622,-0.0035785172366397363,0.002693815723961887
C,all,variogram,13.25,-0.0015396118458505775,-0.005845461820382385,0.0030759669419235325
C,all,variogram,13.5,-0.004680508845355042,-0.009227957366017094,-0.0002686670230237103
C,all,variogram,13.75,-0.004988688523742961,-0.00983330364312757,0.0003719022241482919
C,all,variogram,14.0,-0.004927356688668113,-0.008682000579903981,-0.0011092358045112606
C,all,variogram,14.25,-0.003264036470408514,-0.0075293378363876454,0.001255199642551651
C,all,variogram,14.5,-0.0030725385618050396,-0.006169994434137531,0.0003753539746185662
C,all,variogram,14.75,-0.0012313456118935222,-0.004624789241200662,0.0019632250648802117
C,all,variogram,15.0,0.0030594630225515927,-0.0025368193431996523,0.008756101906147434
C,all,variogram,15.25,0.0012611813214744932,-0.0021646907391579054,0.005424664725800672
C,all,variogram,15.5,0.0037073197242296677,-0.00033296649898553857,0.007695525134549193
C,all,variogram,15.75,0.00965137206043416,0.004877125086364954,0.014795865444356168
C,all,variogram,16.0,0.006937480454136766,0.0023251000571460827,0.012246318328050667
C,all,variogram,16.25,0.005410129271919674,0.0012055894967703373,0.009865109267244918
C,all,variogram,16.5,0.005771938241616592,-0.002240883757960587,0.012856341707077243
C,all,variogram,16.75,2.01549665862615e-05,-0.009960927510301407,0.010516540506805186
C,all,variogram,17.0,0.0026711759649584157,-0.005277308143088482,0.010381784222479167
C,all,variogram,17.25,-0.001943979432304693,-0.01111521393231513,0.007405779852289276
C,all,variogram,17.5,-0.006694696933491133,-0.014541396718476032,0.0003859459977148245
C,all,variogram,17.75,-0.014219079786671225,-0.025740802495771264,-0.00249928958692309
C,all,variogram,18.0,-0.010444355671193001,-0.018664279888069853,-0.0013016268555168992
C,all,variogram,18.25,-0.01562868282305067,-0.023694457532733425,-0.007617912797278247
C,all,variogram,18.5,-0.010600853063403028,-0.01855951182465044,-0.0021038500675019793
C,all,variogram,18.75,-0.008755633993719229,-0.01545118691765878,-0.0007621512032716743
C,all,variogram,19.0,-0.007722726347221417,-0.014008248328833788,-0.001341053242272766
C,all,variogram,19.25,-0.005476783872726075,-0.010570135856085796,-0.0005940733550341095
C,all,variogram,19.5,-0.003351130986821385,-0.007784947044762628,0.0012074356827181019
C,all,variogram,19.75,-0.003117708211674798,-0.010206882015777715,0.004053802829322744
C,all,variogram,20.0,-0.0023145439843479804,-0.00705587080767784,0.0027296172700300787
C,all,variogram,20.25,-0.002834734633936087,-0.0073585406512488355,0.001591230236589606
C,all,variogram,20.5,1.7223823061378026e-05,-0.005377011726697285,0.005588615198271715
C,all,variogram,20.75,0.0031826161477008378,-0.0010318374854406686,0.007592333297293912
C,all,variogram,21.0,0.006382867698941517,0.0009197840784966879,0.012272194717614445
C,all,variogram,21.25,0.00433076225955781,-0.0008872279160509285,0.010582449842082411
C,all,variogram,21.5,0.005028464215297618,-0.0008075973154891753,0.01034883963931564
C,all,variogram,21.75,0.0022981022326101185,-0.004347883083486712,0.008975290968481889
C,all,variogram,22.0,-0.0018467390695999458,-0.010946704177361176,0.006558102578571539
C,all,variogram,22.25,-0.00655932543187658,-0.02354254369745121,0.011042771855715408
C,all,variogram,22.5,-0.0015080741122764187,-0.01736426725873708,0.01405291513502739
C,all,variogram,22.75,-0.01597207453767991,-0.036276463102833716,0.005945794554896808
C,all,variogram,23.0,-0.020919207270992748,-0.04117356043914178,-0.0008019728113406707
C,all,variogram,23.25,-0.03760569283322665,-0.0544847789270089,-0.021033900624442454
C,all,variogram,23.5,-0.05132174419869328,-0.07642435554749381,-0.025914319718609843
C,all,variogram,23.75,-0.0660575773032656,-0.08827701202324476,-0.043940155944771866
C,all,variogram,24.0,-0.044282094043260334,-0.07657286244146616,-0.011978808497990297
C,all,variogram,24.25,-0.053167989054621174,-0.09778951937514357,-0.010699005558625872
C,all,variogram,24.5,-0.07154543878732485,-0.11754110261376334,-0.019197498561239867
C,all,variogram,24.75,-0.05523239012535107,-0.08949540000472833,-0.020113983032612977
C,all,variogram,25.0,-0.03734435882531835,-0.07092075925146714,-0.007563093296050645
C,all,variogram,25.25,-0.037238201387008105,-0.05477602673480894,-0.018684825138821883
C,all,variogram,25.5,-0.050585983313806995,-0.07069672959578184,-0.029125332767346666
C,all,variogram,25.75,-0.08154085439860084,-0.10426773082743682,-0.05772243175455672
C,all,variogram,26.0,-0.09739543663576235,-0.12304716340897376,-0.07451878902521442
C,all,variogram,26.25,-0.08837927857196061,-0.10480681440945754,-0.07211431264464443
C,all,variogram,26.5,-0.07232565509214582,-0.08947028556795222,-0.05785229042666119
C,all,variogram,26.75,-0.059485429791717205,-0.07645985080782994,-0.04318575359555668
C,all,variogram,27.0,-0.036095223316093286,-0.04813142659289591,-0.023744499202916082
C,all,variogram,27.25,-0.023756872489015368,-0.03593589741184465,-0.011351666870578777
C,all,variogram,27.5,-0.01026748137189641,-0.01910363898010367,-0.0017312484591472733
C,all,variogram,27.75,-0.003587753037850315,-0.009087873798996825,0.0027502992440227394
C,all,variogram,28.0,-0.003308833721636671,-0.0076045137506877735,0.0010208108405058425
C,all,variogram,28.25,-0.002467246469603855,-0.005086911824739346,0.0005000798203099549
C,all,variogram,28.5,-0.0003883473715488277,-0.0019957475002662433,0.001200717151122018
C,high,simple,9.5,-0.00977651843960298,-0.011544155511951204,-0.008055168403259176
C,high,simple,9.75,-0.010168410935382219,-0.012267732780333284,-0.008214560283581841
C,high,simple,10.0,-0.008643125142141933,-0.01068396315160883,-0.006528298404601687
C,high,simple,10.25,-0.011351521672829122,-0.013333743402621988,-0.009424761101813837
C,high,simple,10.5,-0.008367724438155847,-0.01121635402587555,-0.0056079882041695376
C,high,simple,10.75,-0.0075069584400044055,-0.010055539973553643,-0.004951286990204486
C,high,simple,11.0,-0.007512601236073492,-0.010617949145414338,-0.004587569528514427
C,high,simple,11.25,-0.008784071241524135,-0.013146909686416984,-0.0044827701321245176
C,high,simple,11.5,-0.007068534575538833,-0.011830600486676855,-0.0028072221940019957
C,high,simple,11.75,-0.0026135295639824726,-0.006521128853834762,0.001064226669754133
C,high,simple,12.0,-0.005139197654525216,-0.009668214943147242,-0.0009445614502024578
C,high,simple,12.25,-2.6369184617818853e-05,-0.00550325048293653,0.005229015299639227
C,high,simple,12.5,0.0009485975406368197,-0.004632772937087059,0.0056586676738675
C,high,simple,12.75,0.00326236178245104,-0.0016052626646380563,0.008450084175266352
C,high,simple,13.0,0.0014637697918027785,-0.003465104802547357,0.007012745100923042
C,high,simple,13.25,-7.831212912765196e-06,-0.006273605103199657,0.007323027514323655
C,high,simple,13.5,-0.0014933582384837661,-0.007621982003834768,0.0058689493186607645
C,high,simple,13.75,-0.0003279929293010688,-0.005765750489332089,0.005961971777321776
C,high,simple,14.0,0.0008600857859209235,-0.00527147967532492,0.006547338848241249
C,high,simple,14.25,0.0012378241724788225,-0.005397798931240081,0.0074633142054921706
C,high,simple,14.5,-0.005341259898172064,-0.013754915949380957,0.0028503951067120024
C,high,simple,14.75,-0.005372137479798936,-0.014998897639177706,0.003279225450272399
C,high,simple,15.0,-0.005656548658605484,-0.019801520714431496,0.007302186153179723
C,high,simple,15.25,-0.002547512266421267,-0.013106548121061903,0.006847615426849827
C,high,simple,15.5,0.005110931001445287,-0.008153387234800854,0.017642032677486652
C,high,simple,15.75,0.00272682597948993,-0.01258598533873166,0.01525388012102305
C,high,simple,16.0,0.010349566713264638,-0.00216041377434535,0.023692939982674025
C,high,simple,16.25,-0.0004942156148469779,-0.01520187344354305,0.014483946611876063
C,high,simple,16.5,0.0011785529649808023,-0.012063577174966299,0.016468841654776616
C,high,simple,16.75,0.00021324823812156663,-0.01062939598104686,0.012177589039705424
C,high,simple,17.0,0.0025451075331852117,-0.009090368238495692,0.013830111988887634
C,high,simple,17.25,-0.001334179460800087,-0.01635098557775445,0.011371380886709812
C,high,simple,17.5,0.0051263815831655984,-0.003854485712085978,0.014074476452625363
C,high,simple,17.75,0.004571513342236369,-0.010227875874283391,0.0199085623173185
C,high,simple,18.0,0.003134977797680486,-0.010375277152485773,0.01676299444023579
C,high,simple,18.25,-0.0005488991931317666,-0.011816314021174086,0.01102679799771086
C,high,simple,18.5,0.00467022944952771,-0.003957588552640532,0.012647283843778613
C,high,simple,18.75,0.01231619694486667,0.0008842322340419464,0.027237483457292204
C,high,simple,19.0,0.008306934503999164,-0.002336815076865876,0.02063165634901858
C,high,simple,19.25,-0.002397070941587842,-0.011277800701722178,0.008663716600206548
C,high,simple,19.5,-0.015403792965775542,-0.03127005138138406,0.0016786740928051045
C,high,simple,19.75,-0.011422081993639003,-0.027352831494756914,0.007050565870144284
C,high,simple,20.0,-0.01908435934538586,-0.03760297398714621,-0.0003025096049837458
C,high,simple,20.25,-0.01926251253728436,-0.03212168353829494,-0.007539397793241536
C,high,simple,20.5,-0.032772322875740834,-0.043716406104116264,-0.02231619378902341
C,high,simple,20.75,-0.03209667805921867,-0.046261022548970486,-0.017916932134155475
C,high,simple,21.0,-0.05933867671583412,-0.07890502631738332,-0.040790817405976794
C,high,simple,21.25,-0.021492027704111256,-0.04741454825875375,0.010504193968074406
C,high,simple,21.5,-0.03918223927793395,-0.06372393662627335,-0.011397630128071774
C,high,simple,21.75,-0.046599397755836776,-0.08560836272512352,-0.00929964001916599
C,high,simple,22.0,-0.01674464967630488,-0.055791531662819735,0.019669558017823607
C,high,simple,22.25,-0.023037046197605285,-0.06844985498991586,0.01909551516940779
C,high,simple,22.5,-0.007199758037944483,-0.05536945260745409,0.04396150730320437
C,high,simple,22.75,0.004046484577695362,-0.03699753887004965,0.04478788455314776
C,high,simple,23.0,0.029844172773626974,-0.0007054216396274473,0.06420430994234134
C,high,simple,23.25,0.004257582039559892,-0.044183184080441744,0.05246448446640432
C,high,simple,23.5,-0.00522702714517918,-0.07141549904980249,0.05205962731691748
C,high,simple,23.75,-0.022413096666294378,-0.0778785307202872,0.03714500378305426
C,high,simple,24.0,-0.029362729133837327,-0.08024856666449315,0.019950180370956624
C,high,simple,24.25,0.050120317178210264,-0.0054725395526270286,0.10766865453725934
C,high,simple,24.5,0.12480632580068107,0.0630707116518321,0.18423382131807414
C,high,simple,24.75,0.07586964147954649,0.02971228288933494,0.12411051956947182
C,high,simple,25.0,0.06307604627961876,0.023906662931493503,0.10416126487178738
C,high,simple,25.25,0.049276804939768534,0.02586696474299727,0.06986572338569984
C,high,simple,25.5,0.006724018968951764,-0.010914056447453706,0.02394084093398772
C,high,simple,25.75,0.013770012657038092,-0.01033954516750199,0.03871313444498058
C,high,simple,26.0,0.09159688233083288,0.04805228102428588,0.1260191341046117
C,high,simple,26.25,0.09513479664948564,0.06898711985095972,0.11999244511929005
C,high,simple,26.5,0.04285352198040478,0.02424383848227999,0.06063304839806765
C,high,simple,26.75,0.03278817289770848,0.013865534468356644,0.052905036631811765
C,high,simple,27.0,0.02471371512455298,0.007629468485521962,0.04095343201658491
C,high,simple,27.25,0.007508228439727077,-0.004047013436425672,0.018329254175718807
C,high,simple,27.5,0.0026188842211875563,-0.007682384943548,0.014139485128648823
C,high,simple,27.75,0.005443968737561783,-0.00017979556488277652,0.010819710688740526
C,high,simple,28.0,0.00011286980266870678,-0.006186574888533385,0.007364264109224692
C,high,simple,28.25,-0.0005323534956307416,-0.0036227460701613676,0.002624318134590025
C,high,simple,28.5,-0.0024507985600244887,-0.008358071640956038,0.000985987550526203
C,high,variogram,9.5,0.005834810558402274,0.003995160568793639,0.007300399551847479
C,high,variogram,9.75,0.006859904181779109,0.005010483216513998,0.008305269149542608
C,high,variogram,10.0,0.009245153587887073,0.0066303540380357314,0.01159441646536327
C,high,variogram,10.25,0.008506044970219846,0.0064950843760478855,0.010541873006632741
C,high,variogram,10.5,0.011063421635339245,0.009279070059014991,0.012916246704992008
C,high,variogram,10.75,0.010199244376079688,0.006769692487812131,0.013262345893364105
C,high,variogram,11.0,0.00931415387399201,0.0065317486984628305,0.011947821662315785
C,high,variogram,11.25,0.010353932962226633,0.007733673588352658,0.012984047752662969
C,high,variogram,11.5,0.010929895246496684,0.007698024280848708,0.014065690557047867
C,high,variogram,11.75,0.01170076007218829,0.008714655227399268,0.015053761148241002
C,high,variogram,12.0,0.009470949906875787,0.006280000544293955,0.012840114232004091
C,high,variogram,12.25,0.0077734961855717875,0.002917373603065471,0.01298200791859377
C,high,variogram,12.5,0.008074601217963533,0.002127420600841816,0.014683829066668399
C,high,variogram,12.75,0.00656871451824461,0.0020803262427310284,0.01147216437981649
C,high,variogram,13.0,0.006445678012514895,0.00020342404557164748,0.01371626691317339
C,high,variogram,13.25,0.0018691833837250114,-0.005660772477904564,0.011056458722180288
C,high,variogram,13.5,-0.0027213103035909044,-0.012113863198260444,0.006450242652419707
C,high,variogram,13.75,-0.004189350112740946,-0.01461375714067847,0.007388575786119387
C,high,variogram,14.0,-0.006551177583953557,-0.013001532912401456,0.0004559894803835466
C,high,variogram,14.25,-0.004358589961203264,-0.011244118092130596,0.0019188574648864307
C,high,variogram,14.5,-0.006320994477427003,-0.012584355465900386,-0.0007319839967345044
C,high,variogram,14.75,-0.004358424377471259,-0.012954292508682123,0.003691241800120949
C,high,variogram,15.0,-1.0169045781925655e-05,-0.014994800629716828,0.013909692131090924
C,high,variogram,15.25,0.003044419528333514,-0.008168194412637749,0.01417069977062933
C,high,variogram,15.5,0.011306781571933083,0.004284029596522135,0.018778479957039792
C,high,variogram,15.75,0.013477329640778437,0.0016892703050392537,0.023276215328739924
C,high,variogram,16.0,0.015923537616083366,0.00935142567245538,0.022067495611413305
C,high,variogram,16.25,0.021007372836306965,0.011919188023411529,0.0312772311946168
C,high,variogram,16.5,0.02531921394287657,0.013647377438578022,0.0382010267421047
C,high,variogram,16.75,0.019419505809868648,0.00036858751832674966,0.03977922805045666
C,high,variogram,17.0,0.028227070734591013,0.017811032471549054,0.03870346136900921
C,high,variogram,17.25,0.026903505176194477,0.011156151926303561,0.04414735625249646
C,high,variogram,17.5,0.02067031617444749,0.005698356941344405,0.0351082518460233
C,high,variogram,17.75,0.012460610157716793,-0.012206562311856546,0.041265224155409355
C,high,variogram,18.0,0.018332280203079476,-0.00948470587831094,0.046054809994378984
C,high,variogram,18.25,0.007902850474633197,-0.008524288757342546,0.024202247164227846
C,high,variogram,18.5,-0.007639818116513065,-0.030518946055617238,0.015052124847710048
C,high,variogram,18.75,-0.0005441544154285941,-0.014645096447799951,0.015277399876742422
C,high,variogram,19.0,-0.00513264738177954,-0.020437325105243622,0.008774756613044212
C,high,variogram,19.25,-0.00645968043471395,-0.01805446177251264,0.005422307740370945
C,high,variogram,19.5,-0.010193950999363861,-0.023158637365396313,0.0024729652983105075
C,high,variogram,19.75,-0.00883622132423532,-0.01788059679554257,-9.557718495656928e-05
C,high,variogram,20.0,-0.012563366775463894,-0.024035941605589025,-0.0019963209346150904
C,high,variogram,20.25,-0.011483449372947126,-0.02428373484493292,-0.0007862898203487593
C,high,variogram,20.5,-0.009868400237134346,-0.017473851080084438,-0.002648382386971173
C,high,variogram,20.75,-0.0042576272821354495,-0.011260621759045566,0.0033699894094114647
C,high,variogram,21.0,0.003528164713990255,-0.00897148363428106,0.015144303320121092
C,high,variogram,21.25,0.013325212716927768,0.00394083726385797,0.022854287491191456
C,high,variogram,21.5,0.01226050921660745,-0.0020463919250803832,0.02183881780193562
C,high,variogram,21.75,0.015918219570424903,-0.00044564420491684085,0.033773997398782556
C,high,variogram,22.0,0.026216625934624965,0.010485482851168076,0.04474394620237179
C,high,variogram,22.25,0.060594249032161464,0.0318345152599506,0.09158865300905995
C,high,variogram,22.5,0.06924288305029432,0.031784397564039536,0.1097366724390188
C,high,variogram,22.75,0.060220490994605934,0.02747673932111347,0.09469257094435936
C,high,variogram,23.0,0.07382345541649914,0.02810635540076945,0.1219458001562388
C,high,variogram,23.25,0.026564466310258276,-0.005185572009957731,0.05991661435073277
C,high,variogram,23.5,0.0036951011875020773,-0.03835754408479718,0.041896503634457134
C,high,variogram,23.75,-0.051530458426277646,-0.09122230129458365,-0.0036646224249625454
C,high,variogram,24.0,-0.003725280688992118,-0.04848347367647769,0.050849127774036065
C,high,variogram,24.25,-0.02711598515648971,-0.09021271255346235,0.027166278576111827
C,high,variogram,24.5,-0.05897635968148287,-0.12599556723296082,0.0071762647687691
C,high,variogram,24.75,-0.054145221830213884,-0.10275277967657998,-0.009962747440185807
C,high,variogram,25.0,-0.011084278102838338,-0.07260355909012153,0.043836297261514605
C,high,variogram,25.25,-0.0012392373488693633,-0.062295981772400665,0.06264733732254198
C,high,variogram,25.5,-0.015555299342440597,-0.07967854287618487,0.049948282367305606
C,high,variogram,25.75,-0.03481723236462276,-0.09897029466223524,0.02563944469928764
C,high,variogram,26.0,-0.04560724424258072,-0.09545032377109713,0.00506048477918009
C,high,variogram,26.25,-0.034430040981247356,-0.0907026422498125,0.02206887321720326
C,high,variogram,26.5,-0.05071615158848666,-0.10915228972821706,0.01621886962589462
C,high,variogram,26.75,-0.05825615915507592,-0.10897735735641093,-0.0014252913048333619
C,high,variogram,27.0,-0.017778265120265938,-0.052390751253244,0.01554432686939581
C,high,variogram,27.25,-0.011868803883066568,-0.043581202000458834,0.019252085251319447
C,high,variogram,27.5,0.004380357078268002,-0.012914635082837437,0.020855026678556956
C,high,variogram,27.75,-0.004255353702229287,-0.017621262923045267,0.011367114841409683
C,high,variogram,28.0,-0.006448721057366783,-0.012378599718588137,-0.0006700754112727266
C,high,variogram,28.25,-0.0062890815760602405,-0.011977189949787895,-0.000616615305550996
C,high,variogram,28.5,-0.0017977234010641472,-0.007743758928186354,0.002465884960999829
